,Date,CumulativeSumAdmitted,SC1-6M-VS1 HSC 15.0%,S-SC1-6M-VS1 HSC 15.0%,E-SC1-6M-VS1 HSC 15.0%,IS-SC1-6M-VS1 HSC 15.0%,IA-SC1-6M-VS1 HSC 15.0%,R-SC1-6M-VS1 HSC 15.0%,V1-SC1-6M-VS1 HSC 15.0%,Ev1-SC1-6M-VS1 HSC 15.0%,ISv1-SC1-6M-VS1 HSC 15.0%,IAv1-SC1-6M-VS1 HSC 15.0%,V2-SC1-6M-VS1 HSC 15.0%,Ev2-SC1-6M-VS1 HSC 15.0%,ISv2-SC1-6M-VS1 HSC 15.0%,IAv2-SC1-6M-VS1 HSC 15.0%
285,2022-04-12,,4614186.484,-1594458.6351,-46.3816,-55.6446,-4.4406,6807423.6159,1933842.0338,52.0328,69.5371,7.3948,3485105.4059,49.7022,67.1366,12.5181
286,2022-04-13,,4614198.2631,-1618941.1613,-43.4711,-52.3704,-4.1684,6807211.2939,1943757.2417,48.1909,64.5401,6.8547,3499957.9363,45.9904,62.2621,11.5928
287,2022-04-14,,4614209.0806,-1643423.1007,-40.7208,-49.2579,-3.9107,6806994.3599,1953672.518,44.6197,59.8851,6.3521,3514810.3149,42.5437,57.7256,10.7329
288,2022-04-15,,4614219.0124,-1667904.429,-38.1236,-46.3019,-3.6668,6806773.1384,1963587.8285,41.3012,55.5499,5.8847,3529662.5086,39.3442,53.5048,9.934
289,2022-04-16,,4614228.1285,-1692385.1229,-35.673,-43.497,-3.4362,6806547.9316,1973503.1412,38.2183,51.5138,5.4501,3544514.4865,36.3751,49.5789,9.192
290,2022-04-17,,4614236.4934,-1716865.1604,-33.3623,-40.8379,-3.2183,6806319.0217,1983418.4265,35.3552,47.7572,5.0461,3559366.2199,33.6204,45.9283,8.5029
291,2022-04-18,,4614244.167,-1741344.5206,-31.185,-38.3191,-3.0126,6806086.6716,1993333.6569,32.6971,44.2619,4.6707,3574217.6821,31.0656,42.5347,7.8634
292,2022-04-19,,4614251.2045,-1765823.1838,-29.1349,-35.9353,-2.8186,6805851.126,2003248.8065,30.23,41.0107,4.322,3589068.8483,28.6968,39.3809,7.2698
293,2022-04-20,,4614257.6566,-1790301.1313,-27.2059,-33.681,-2.6356,6805612.6133,2013163.8517,27.9409,37.9874,3.9982,3603919.6956,26.5011,36.4508,6.7192
294,2022-04-21,,4614263.5705,-1814778.3455,-25.3919,-31.5507,-2.4633,6805371.346,2023078.7701,25.8176,35.1768,3.6975,3618770.2026,24.4665,33.7294,6.2085
295,2022-04-22,,4614268.9896,-1839254.8098,-23.6872,-29.5393,-2.3011,6805127.522,2032993.5413,23.8487,32.5649,3.4185,3633620.3495,22.5816,31.2024,5.735
296,2022-04-23,,4614273.9538,-1863730.5084,-22.0862,-27.6414,-2.1484,6804881.3255,2042908.146,22.0235,30.1382,3.1596,3648470.1179,20.836,28.8567,5.2962
297,2022-04-24,,4614278.5,-1888205.4267,-20.5835,-25.852,-2.0049,6804632.9281,2052822.5666,20.332,27.8844,2.9194,3663319.4909,19.2199,26.6799,4.8895
298,2022-04-25,,4614282.6623,-1912679.5506,-19.174,-24.1659,-1.8701,6804382.4894,2062736.7865,18.765,25.7917,2.6968,3678168.4526,17.724,24.6605,4.5128
299,2022-04-26,,4614286.4719,-1937152.8671,-17.8526,-22.5784,-1.7435,6804130.1578,2072650.7904,17.3136,23.8492,2.4903,3693016.9883,16.3399,22.7875,4.1639
300,2022-04-27,,4614289.9579,-1961625.3637,-16.6146,-21.0846,-1.6247,6803876.0714,2082564.5643,15.9699,22.0466,2.299,3707865.0846,15.0596,21.0509,3.8409
301,2022-04-28,,4614293.1467,-1986097.0291,-15.4553,-19.6799,-1.5132,6803620.3588,2092478.0949,14.7261,20.3744,2.1218,3722712.7288,13.8757,19.4412,3.5419
302,2022-04-29,,4614296.0628,-2010567.8522,-14.3704,-18.3599,-1.4088,6803363.1392,2102391.37,13.5752,18.8237,1.9577,3737559.9093,12.7811,17.9496,3.2653
303,2022-04-30,,4614298.7289,-2035037.8229,-13.3557,-17.1202,-1.311,6803104.5237,2112304.3784,12.5105,17.3859,1.8057,3752406.6155,11.7696,16.5677,3.0094
304,2022-05-01,,4614301.1656,-2059506.9316,-12.4071,-15.9566,-1.2193,6802844.6154,2122217.1096,11.526,16.0533,1.6651,3767252.8372,10.8349,15.288,2.7728
305,2022-05-02,,4614303.3921,-2083975.1693,-11.5207,-14.8651,-1.1336,6802583.5101,2132129.5539,10.6158,14.8186,1.5349,3782098.5654,9.9717,14.1031,2.5541
306,2022-05-03,,4614305.4259,-2108442.5276,-10.693,-13.8418,-1.0535,6802321.2968,2142041.7024,9.7746,13.675,1.4146,3796943.7914,9.1745,13.0065,2.3519
307,2022-05-04,,4614307.2831,-2132908.9987,-9.9205,-12.8831,-0.9785,6802058.0583,2151953.5467,8.9975,12.6159,1.3032,3811788.5075,8.4387,11.9917,2.1651
308,2022-05-05,,4614308.9787,-2157374.5752,-9.1998,-11.9853,-0.9085,6801793.8712,2161865.0793,8.2796,11.6355,1.2003,3826632.7063,7.7597,11.053,1.9926
309,2022-05-06,,4614310.5261,-2181839.2502,-8.5279,-11.1451,-0.8432,6801528.8067,2171776.293,7.6168,10.7282,1.1052,3841476.3812,7.1332,10.1849,1.8333
310,2022-05-07,,4614311.938,-2206303.0173,-7.9016,-10.3592,-0.7822,6801262.9311,2181687.1812,7.005,9.8888,1.0173,3856319.5259,6.5554,9.3823,1.6863
311,2022-05-08,,4614313.2258,-2230765.8705,-7.3183,-9.6245,-0.7253,6800996.3056,2191597.738,6.4405,9.1124,0.9361,3871162.1347,6.0227,8.6406,1.5506
312,2022-05-09,,4614314.4001,-2255227.8041,-6.7752,-8.938,-0.6723,6800728.9872,2201507.9576,5.9196,8.3945,0.8612,3886004.2023,5.5316,7.9552,1.4254
313,2022-05-10,,4614315.4706,-2279688.813,-6.2699,-8.2968,-0.6228,6800461.0287,2211417.835,5.4393,7.731,0.792,3900845.7239,5.0792,7.3221,1.3099
314,2022-05-11,,4614316.4461,-2304148.8924,-5.7998,-7.6984,-0.5768,6800192.4789,2221327.3654,4.9965,7.1178,0.7282,3915686.695,4.6623,6.7375,1.2035
315,2022-05-12,,4614317.3349,-2328608.0375,-5.3628,-7.14,-0.534,6799923.3833,2231236.5444,4.5884,6.5514,0.6693,3930527.1114,4.2785,6.1978,1.1054
316,2022-05-13,,4614318.1445,-2353066.2443,-4.9567,-6.6194,-0.4941,6799653.7839,2241145.3678,4.2123,6.0282,0.615,3945366.9692,3.9251,5.6998,1.015
317,2022-05-14,,4614318.8816,-2377523.5088,-4.5795,-6.1342,-0.457,6799383.7197,2251053.8321,3.8659,5.5453,0.5649,3960206.2651,3.5998,5.2402,0.9317
318,2022-05-15,,4614319.5525,-2401979.8274,-4.2293,-5.6821,-0.4225,6799113.2268,2260961.9336,3.547,5.0995,0.5188,3975044.9957,3.3006,4.8164,0.855
319,2022-05-16,,4614320.163,-2426435.1966,-3.9043,-5.2613,-0.3905,6798842.3387,2270869.6693,3.2534,4.6883,0.4763,3989883.1581,3.0253,4.4255,0.7843
320,2022-05-17,,4614320.7185,-2450889.6133,-3.6029,-4.8696,-0.3608,6798571.0863,2280777.0363,2.9832,4.3089,0.4371,4004720.7495,2.7722,4.0653,0.7194
321,2022-05-18,,4614321.2236,-2475343.0745,-3.3234,-4.5052,-0.3331,6798299.4982,2290684.0317,2.7346,3.9591,0.401,4019557.7674,2.5395,3.7333,0.6596
322,2022-05-19,,4614321.6829,-2499795.5776,-3.0644,-4.1664,-0.3075,6798027.6012,2300590.6532,2.506,3.6366,0.3679,4034394.2095,2.3257,3.4274,0.6046
323,2022-05-20,,4614322.1003,-2524247.12,-2.8245,-3.8515,-0.2838,6797755.4196,2310496.8984,2.2958,3.3394,0.3373,4049230.0737,2.1292,3.1457,0.554
324,2022-05-21,,4614322.4796,-2548697.6994,-2.6023,-3.5591,-0.2617,6797482.9763,2320402.7653,2.1027,3.0656,0.3092,4064065.3579,1.9488,2.8863,0.5075
325,2022-05-22,,4614322.8241,-2573147.3136,-2.3967,-3.2875,-0.2413,6797210.2923,2330308.2519,1.9252,2.8134,0.2834,4078900.0605,1.7831,2.6475,0.4648
326,2022-05-23,,4614323.1369,-2597595.9607,-2.2065,-3.0354,-0.2224,6796937.387,2340213.3565,1.7621,2.5812,0.2596,4093734.1797,1.631,2.4278,0.4255
327,2022-05-24,,4614323.4209,-2622043.6387,-2.0306,-2.8016,-0.2049,6796664.2785,2350118.0773,1.6124,2.3675,0.2378,4108567.7141,1.4915,2.2257,0.3894
328,2022-05-25,,4614323.6787,-2646490.3459,-1.868,-2.5848,-0.1887,6796390.9833,2360022.413,1.4749,2.1709,0.2177,4123400.6622,1.3635,2.0399,0.3563
329,2022-05-26,,4614323.9125,-2670936.0809,-1.7178,-2.3838,-0.1737,6796117.5169,2369926.3622,1.3488,1.9899,0.1992,4138233.0228,1.2461,1.869,0.326
330,2022-05-27,,4614324.1246,-2695380.842,-1.579,-2.1976,-0.1598,6795843.8934,2379829.9235,1.2331,1.8236,0.1823,4153064.7947,1.1385,1.7119,0.2981
331,2022-05-28,,4614324.317,-2719824.6279,-1.451,-2.0252,-0.147,6795570.1261,2389733.0958,1.127,1.6706,0.1668,4167895.9768,1.0399,1.5676,0.2725
332,2022-05-29,,4614324.4913,-2744267.4375,-1.3328,-1.8656,-0.1352,6795296.2269,2399635.8781,1.0297,1.53,0.1525,4182726.5683,0.9495,1.435,0.249
333,2022-05-30,,4614324.6492,-2768709.2696,-1.2237,-1.7179,-0.1243,6795022.2072,2409538.2695,0.9405,1.4009,0.1394,4197556.5681,0.8667,1.3133,0.2275
334,2022-05-31,,4614324.7923,-2793150.123,-1.1232,-1.5813,-0.1142,6794748.0773,2419440.2689,0.8587,1.2823,0.1274,4212385.9754,0.7909,1.2016,0.2078
335,2022-06-01,,4614324.9219,-2817589.9969,-1.0305,-1.455,-0.1049,6794473.8468,2429341.8756,0.7839,1.1733,0.1164,4227214.7896,0.7215,1.099,0.1898
336,2022-06-02,,4614325.0392,-2842028.8903,-0.9452,-1.3383,-0.0963,6794199.5243,2439243.0888,0.7153,1.0733,0.1064,4242043.0098,0.6581,1.0049,0.1732
337,2022-06-03,,4614325.1454,-2866466.8025,-0.8666,-1.2305,-0.0884,6793925.1182,2449143.9079,0.6526,0.9816,0.0971,4256870.6356,0.6,0.9186,0.1581
338,2022-06-04,,4614325.2415,-2890903.7326,-0.7942,-1.131,-0.0811,6793650.6359,2459044.3323,0.5951,0.8974,0.0886,4271697.6664,0.5469,0.8394,0.1442
339,2022-06-05,,4614325.3284,-2915339.6799,-0.7276,-1.0391,-0.0744,6793376.0844,2468944.3613,0.5426,0.8202,0.0809,4286524.1015,0.4983,0.7669,0.1315
340,2022-06-06,,4614325.4069,-2939774.644,-0.6663,-0.9543,-0.0682,6793101.47,2478843.9945,0.4946,0.7494,0.0738,4301349.9406,0.4539,0.7004,0.1199
341,2022-06-07,,4614325.478,-2964208.624,-0.61,-0.8762,-0.0625,6792826.7986,2488743.2313,0.4506,0.6845,0.0673,4316175.1832,0.4133,0.6395,0.1093
342,2022-06-08,,4614325.5421,-2988641.6196,-0.5583,-0.8041,-0.0572,6792552.0757,2498642.0714,0.4105,0.6251,0.0614,4330999.8289,0.3763,0.5837,0.0996
343,2022-06-09,,4614325.6001,-3013073.6302,-0.5107,-0.7377,-0.0524,6792277.3063,2508540.5144,0.3738,0.5706,0.0559,4345823.8774,0.3425,0.5327,0.0907
344,2022-06-10,,4614325.6524,-3037504.6554,-0.467,-0.6765,-0.048,6792002.495,2518438.5598,0.3403,0.5207,0.051,4360647.3284,0.3116,0.4859,0.0826
345,2022-06-11,,4614325.6997,-3061934.6948,-0.4269,-0.6202,-0.0439,6791727.6461,2528336.2074,0.3096,0.4751,0.0464,4375470.1815,0.2834,0.4432,0.0752
346,2022-06-12,,4614325.7424,-3086363.7481,-0.3901,-0.5684,-0.0402,6791452.7635,2538233.4568,0.2817,0.4333,0.0423,4390292.4365,0.2577,0.404,0.0685
347,2022-06-13,,4614325.7808,-3110791.8148,-0.3564,-0.5207,-0.0367,6791177.8507,2548130.3079,0.2562,0.3951,0.0385,4405114.0931,0.2342,0.3682,0.0623
348,2022-06-14,,4614325.8156,-3135218.8946,-0.3254,-0.4768,-0.0336,6790902.9112,2558026.7603,0.2329,0.3601,0.035,4419935.1512,0.2128,0.3355,0.0567
349,2022-06-15,,4614325.8468,-3159644.9874,-0.297,-0.4365,-0.0307,6790627.9481,2567922.8138,0.2117,0.3282,0.0319,4434755.6105,0.1934,0.3056,0.0515
350,2022-06-16,,4614325.8751,-3184070.0929,-0.271,-0.3994,-0.028,6790352.964,2577818.4682,0.1924,0.2989,0.029,4449575.4709,0.1756,0.2783,0.0468
351,2022-06-17,,4614325.9005,-3208494.2107,-0.2472,-0.3654,-0.0256,6790077.9616,2587713.7234,0.1748,0.2722,0.0264,4464394.7322,0.1594,0.2534,0.0426
352,2022-06-18,,4614325.9234,-3232917.3408,-0.2254,-0.3341,-0.0234,6789802.9434,2597608.5792,0.1587,0.2479,0.024,4479213.3943,0.1447,0.2306,0.0387
353,2022-06-19,,4614325.944,-3257339.4829,-0.2055,-0.3054,-0.0213,6789527.9115,2607503.0354,0.1441,0.2256,0.0218,4494031.457,0.1313,0.2098,0.0351
354,2022-06-20,,4614325.9625,-3281760.6369,-0.1872,-0.2791,-0.0194,6789252.8679,2617397.0919,0.1307,0.2053,0.0198,4508848.9202,0.1191,0.1908,0.0319
355,2022-06-21,,4614325.9792,-3306180.8026,-0.1705,-0.2549,-0.0177,6788977.8146,2627290.7486,0.1186,0.1867,0.018,4523665.7839,0.108,0.1735,0.0289
356,2022-06-22,,4614325.9943,-3330599.9799,-0.1553,-0.2328,-0.0162,6788702.7531,2637184.0053,0.1076,0.1698,0.0163,4538482.0479,0.0979,0.1577,0.0263
357,2022-06-23,,4614326.0078,-3355018.1687,-0.1413,-0.2125,-0.0147,6788427.6852,2647076.862,0.0975,0.1543,0.0148,4553297.7121,0.0887,0.1433,0.0238
358,2022-06-24,,4614326.0199,-3379435.3689,-0.1286,-0.1939,-0.0134,6788152.6122,2656969.3186,0.0884,0.1402,0.0134,4568112.7766,0.0804,0.1302,0.0216
359,2022-06-25,,4614326.0308,-3403851.5804,-0.117,-0.1768,-0.0122,6787877.5355,2666861.375,0.0801,0.1274,0.0122,4582927.2411,0.0728,0.1183,0.0196
360,2022-06-26,,4614326.0407,-3428266.803,-0.1063,-0.1613,-0.0111,6787602.4563,2676753.0311,0.0726,0.1157,0.011,4597741.1057,0.0659,0.1074,0.0177
361,2022-06-27,,4614326.0495,-3452681.0368,-0.0967,-0.147,-0.0101,6787327.3757,2686644.2869,0.0657,0.1051,0.01,4612554.3703,0.0596,0.0975,0.0161
362,2022-06-28,,4614326.0574,-3477094.2817,-0.0878,-0.1339,-0.0092,6787052.2948,2696535.1423,0.0595,0.0954,0.0091,4627367.035,0.054,0.0884,0.0146
363,2022-06-29,,4614326.0645,-3501506.5376,-0.0798,-0.122,-0.0084,6786777.2145,2706425.5972,0.0538,0.0865,0.0082,4642179.0995,0.0488,0.0802,0.0132
364,2022-06-30,,4614326.0708,-3525917.8044,-0.0724,-0.1111,-0.0076,6786502.1357,2716315.6517,0.0487,0.0785,0.0074,4656990.564,0.0441,0.0727,0.0119
