,Date,CumulativeSumAdmitted,SC1-6M-VS2 HSC 9.0%,S-SC1-6M-VS2 HSC 9.0%,E-SC1-6M-VS2 HSC 9.0%,IS-SC1-6M-VS2 HSC 9.0%,IA-SC1-6M-VS2 HSC 9.0%,R-SC1-6M-VS2 HSC 9.0%,V1-SC1-6M-VS2 HSC 9.0%,Ev1-SC1-6M-VS2 HSC 9.0%,ISv1-SC1-6M-VS2 HSC 9.0%,IAv1-SC1-6M-VS2 HSC 9.0%,V2-SC1-6M-VS2 HSC 9.0%,Ev2-SC1-6M-VS2 HSC 9.0%,ISv2-SC1-6M-VS2 HSC 9.0%,IAv2-SC1-6M-VS2 HSC 9.0%
148,2021-11-26,,178570.6743,-18147.032,2949.3169,7584.8455,396.9243,258209.6248,461278.0543,24149.9244,22475.0084,2631.3402,964310.0595,25442.5113,22050.0741,4816.7388
149,2021-11-27,,183390.2015,-32699.439,2076.4029,6931.5991,332.7037,266023.2866,460645.9862,24860.864,23340.7279,2719.2296,968216.318,26319.5977,23009.7093,5000.7288
150,2021-11-28,,188313.5941,-47028.8826,1160.1204,6221.1195,264.3734,274046.4422,459897.4465,25548.3775,24200.5781,2805.2639,971962.9839,27182.0713,23974.5409,5183.3699
151,2021-11-29,,193335.2817,-61130.3349,203.781,5454.5026,192.1321,282272.9132,459040.5194,26209.3813,25051.3189,2889.0722,975556.8607,28026.4108,24941.5304,5363.9671
152,2021-11-30,,198449.2336,-74999.8339,-788.9356,4633.2743,116.2128,290695.7097,458083.782,26840.905,25889.6612,2970.2881,979005.4421,28849.1073,25907.5049,5541.8141
153,2021-12-01,,203648.9834,-88634.523,-1814.0144,3759.3903,36.8813,299307.0463,457036.2477,27440.1214,26712.2942,3048.5538,982316.8761,29646.6957,26869.1776,5716.1994
154,2021-12-02,,208927.6588,-102032.6777,-2867.1426,2835.2283,-45.5657,308098.3669,455907.3074,28004.3747,27515.9143,3123.5232,985499.9214,30415.7857,27823.1705,5886.412
155,2021-12-03,,214278.0145,-115193.7186,-3943.7513,1863.5755,-130.8034,317060.3744,454706.6658,28531.2068,28297.254,3194.8653,988563.899,31153.093,28766.0391,6051.7481
156,2021-12-04,,219692.4687,-128118.2126,-5039.061,847.6102,-218.482,326183.0676,453444.2771,29018.3795,29053.1106,3262.2677,991518.6378,31855.4684,29694.2981,6211.5165
157,2021-12-05,,225163.1429,-140807.862,-6148.13,-209.1219,-308.2293,335455.7828,452130.278,29463.896,29780.3752,3325.4393,994374.417,32519.9264,30604.4481,6365.0455
158,2021-12-06,,230681.9044,-153265.4821,-7265.9041,-1302.7361,-399.6551,344867.2423,450774.9209,29866.0168,30476.0603,3384.1132,997141.9035,33143.6717,31493.0036,6511.6882
159,2021-12-07,,236240.4106,-165494.9671,-8387.2682,-2429.042,-492.3546,354405.6062,449388.508,30223.2738,31137.3264,3438.049,999832.0881,33724.1232,32356.521,6650.8288
160,2021-12-08,,241830.1553,-177501.2462,-9507.0968,-3583.5802,-585.9124,364058.5302,447981.3259,30534.4794,31761.507,3487.0349,1002456.2179,34258.9356,33191.6264,6781.8873
161,2021-12-09,,247442.5162,-189290.2304,-10620.3047,-4761.6631,-679.9069,373813.226,446563.5832,30798.7325,32346.1308,3530.8893,1005025.7294,34746.018,33995.0432,6904.3252
162,2021-12-10,,253068.802,-200868.7519,-11721.8945,-5958.417,-773.9141,383656.5247,445145.3517,31015.4206,32888.9425,3569.462,1007552.1811,35183.549,34763.6185,7017.6493
163,2021-12-11,,258700.3014,-212244.4952,-12807.0033,-7168.8279,-867.512,393574.9444,443736.5093,31184.2177,33387.92,3602.6354,1010047.1854,35569.9889,35494.3488,7121.4161
164,2021-12-12,,264328.3304,-223425.9226,-13870.9457,-8387.7877,-960.2843,403554.7584,442346.6885,31305.0796,33841.2897,3630.3243,1012522.3423,35904.0883,36184.404,7215.2349
165,2021-12-13,,269944.2781,-234422.1979,-14909.2506,-9610.1397,-1051.8246,413582.0632,440985.2305,31378.2349,34247.5368,3652.4763,1014989.1776,36184.8929,36831.1486,7298.7703
166,2021-12-14,,275539.6522,-245243.1044,-15917.6973,-10830.7252,-1141.7394,423642.849,439661.1428,31404.1733,34605.4147,3669.0713,1017459.0809,36411.745,37432.1615,7371.7446
167,2021-12-15,,281106.1218,-255898.962,-16892.3446,-12044.4285,-1229.6517,433723.0686,438383.062,31383.6319,34913.9493,3680.1208,1019943.2485,36584.2817,37985.2537,7433.9385
168,2021-12-16,,286635.5587,-266400.544,-17829.5558,-13246.2203,-1315.2038,443808.7057,437159.2231,31317.5783,35172.4411,3685.6665,1022452.6294,36702.4303,38488.4821,7485.1921
169,2021-12-17,,292120.0745,-276758.9948,-18726.0182,-14431.198,-1398.0601,453885.8412,435997.4336,31207.1926,35380.4639,3685.7791,1024997.8768,36766.4002,38940.1618,7525.4051
170,2021-12-18,,297552.0566,-286985.7478,-19578.7585,-15594.6248,-1477.9089,463940.7174,434905.0521,31053.8473,35537.8607,3680.5565,1027589.3026,36776.672,39338.8746,7554.5353
171,2021-12-19,,302924.1998,-297092.4473,-20385.1524,-16731.9636,-1554.4645,473959.7999,433888.9734,30859.0869,35644.7364,3670.1218,1030236.8377,36733.9851,39683.4756,7572.5983
172,2021-12-20,,308229.5348,-307090.873,-21142.9299,-17838.9088,-1627.4685,483929.835,432955.6171,30624.6064,35701.4486,3654.6213,1032949.9968,36639.3225,39973.0958,7579.6649
173,2021-12-21,,313461.4546,-316992.8643,-21850.177,-18911.4147,-1696.6907,493837.9076,432110.9215,30352.2285,35708.5953,3634.222,1035737.8467,36493.8933,40207.1429,7575.8592
174,2021-12-22,,318613.7338,-326810.2581,-22505.3308,-19945.7167,-1761.93,503671.4877,431360.342,30043.8838,35667.0014,3609.1094,1038608.9834,36299.1153,40385.2986,7561.3554
175,2021-12-23,,323680.5477,-336554.8232,-23107.174,-20938.3513,-1823.0142,513418.4788,430708.8528,29701.5885,35577.7036,3579.4852,1041571.5103,36056.5957,40507.5136,7536.3754
176,2021-12-24,,328656.4864,-346238.2026,-23654.8246,-21886.1714,-1879.8002,523067.2599,430160.9524,29327.4245,35441.933,3545.5645,1044633.0225,35768.1109,40574.0008,7501.1845
177,2021-12-25,,333536.5656,-355871.8602,-24147.7226,-22786.3567,-1932.1736,532606.723,429720.6716,28923.5193,35261.0979,3507.5738,1047800.5951,35435.5862,40585.2256,7456.0883
178,2021-12-26,,338316.2339,-365467.0338,-24585.6151,-23636.421,-1980.0481,542026.3055,429391.5849,28492.0282,35036.7651,3465.7484,1051080.776,35061.0755,40541.8945,7401.4284
179,2021-12-27,,342991.377,-375034.692,-24968.5392,-24434.2152,-2023.3641,551316.0184,429176.8237,28035.117,34770.6409,3420.3301,1054479.5828,34646.741,40444.9422,7337.5788
180,2021-12-28,,347558.3185,-384585.497,-25296.803,-25177.927,-2062.0882,560466.4698,429079.0917,27554.9461,34464.5523,3371.5654,1058002.5027,34194.833,40295.5174,7264.9417
181,2021-12-29,,352013.818,-394129.7716,-25570.9665,-25866.0774,-2096.2115,569468.8833,429100.681,27053.6568,34120.4282,3319.7031,1061654.4961,33707.6712,40094.9667,7183.9432
182,2021-12-30,,356355.0666,-403677.4719,-25791.8205,-26497.5141,-2125.7483,578315.1124,429243.4907,26533.3581,33740.2806,3264.9925,1065440.0031,33187.6259,39844.8185,7095.0297
183,2021-12-31,,360579.6799,-413238.1632,-25960.3666,-27071.4027,-2150.7347,586997.6505,429509.045,25996.116,33326.1869,3207.6821,1069362.953,32637.1005,39546.7658,6998.6639
184,2022-01-01,,364685.6883,-422821.001,-26077.796,-27587.2151,-2171.2264,595509.6365,429898.5128,25443.9438,32880.2728,3148.0173,1073426.775,32058.5154,39202.6484,6895.3207
185,2022-01-02,,368671.5259,-432434.7159,-26145.4691,-28044.7163,-2187.2977,603844.8569,430412.7273,24878.7934,32404.6959,3086.2397,1077634.4125,31454.2924,38814.4354,6785.4841
186,2022-01-03,,372536.0175,-442087.6012,-26164.8958,-28443.9498,-2199.0397,611997.7434,431052.2054,24302.5495,31901.6304,3022.5857,1081988.3374,30826.8407,38384.2075,6669.6434
187,2022-01-04,,376278.3637,-451787.505,-26137.7156,-28785.2214,-2206.558,619963.3683,431817.1675,23717.0232,31373.2531,2957.2853,1086490.5676,30178.5443,37914.1392,6548.2903
188,2022-01-05,,379898.1254,-461541.8242,-26065.6792,-29069.0819,-2209.972,627737.4356,432707.5567,23123.9485,30821.7304,2890.5613,1091142.684,29511.7505,37406.4822,6421.9157
189,2022-01-06,,383395.2063,-471357.5021,-25950.631,-29296.3098,-2209.4126,635316.2693,433723.0577,22524.979,30249.2063,2822.6287,1095945.8498,28828.7595,36863.5481,6291.0071
190,2022-01-07,,386769.8356,-481241.0276,-25794.4924,-29467.8926,-2205.0206,642696.8004,434863.1153,21921.6854,29657.7919,2753.694,1100900.8293,28131.8155,36287.6929,6156.0461
191,2022-01-08,,390022.5493,-491198.4372,-25599.2465,-29585.0097,-2196.9458,649876.5499,436126.9518,21315.5554,29049.5565,2683.9547,1106008.0078,27423.099,35681.3023,6017.5063
192,2022-01-09,,393154.1718,-501235.3185,-25366.9234,-29649.0131,-2185.3452,656853.6108,437513.584,20707.9925,28426.519,2613.5991,1111267.4116,26704.72,35046.7767,5875.8512
193,2022-01-10,,396165.7958,-511356.8156,-25099.5866,-29661.4095,-2170.3816,663626.6277,439021.8402,20100.3167,27790.6406,2542.8062,1116678.7288,25978.7125,34386.518,5731.5325
194,2022-01-11,,399058.7636,-521567.6354,-24799.3216,-29623.8432,-2152.2223,670194.7751,440650.3754,19493.7656,27143.8198,2471.7451,1122241.3289,25247.0301,33702.9174,5584.9884
195,2022-01-12,,401834.6474,-531872.0562,-24468.2237,-29538.0785,-2131.0385,676557.7346,442397.6862,18889.4957,26487.8867,2400.5755,1127954.2831,24511.5421,32998.3436,5436.6429
196,2022-01-13,,404495.2308,-542273.9364,-24108.3889,-29405.9834,-2107.0035,682715.6709,444262.1246,18288.5847,25824.5994,2329.4477,1133816.3845,23774.0311,32275.1331,5286.904
197,2022-01-14,,407042.4891,-552776.7244,-23721.9043,-29229.5141,-2080.2921,688669.2067,446241.912,17692.0334,25155.6415,2258.5024,1139826.1668,23036.191,31535.58,5136.1635
198,2022-01-15,,409478.5714,-563383.4693,-23310.8402,-29010.6999,-2051.0798,694419.3978,448335.1508,17100.7686,24482.6191,2187.8711,1145981.9241,22299.6257,30781.9283,4984.7958
199,2022-01-16,,411805.7825,-574096.8325,-22877.2427,-28751.629,-2019.5418,699967.7066,450539.837,16515.6456,23807.0603,2117.6762,1152281.7289,21565.8488,30016.364,4833.1578
200,2022-01-17,,414026.5648,-584919.0996,-22423.1274,-28454.4355,-1985.8523,705315.9768,452853.871,15937.4511,23130.4138,2048.0316,1158723.4507,20836.2835,29241.0093,4681.5883
201,2022-01-18,,416143.4822,-595852.1923,-21950.4738,-28121.2869,-1950.184,710466.4066,455275.068,15366.9062,22454.0492,1979.0425,1165304.7731,20112.2631,28457.9164,4530.4078
202,2022-01-19,,418159.2033,-606897.6819,-21461.2199,-27754.3724,-1912.7072,715421.5231,457801.1679,14804.6697,21779.2573,1910.806,1172023.211,19395.0318,27669.063,4379.9185
203,2022-01-20,,420076.4859,-618056.8015,-20957.2587,-27355.8927,-1873.5896,720184.1562,460429.8445,14251.3407,21107.2511,1843.4115,1178876.1268,18685.7467,26876.3488,4230.4045
204,2022-01-21,,421898.162,-629330.4598,-20440.4336,-26928.0499,-1832.9958,724757.4135,463158.7143,13707.4614,20439.1669,1776.9407,1185860.7461,17985.4786,26081.592,4082.1313
205,2022-01-22,,423627.1241,-640719.2544,-19912.5357,-26473.0388,-1791.0866,729144.6549,465985.3443,13173.5208,19776.0658,1711.4684,1192974.1726,17295.2146,25286.527,3935.3469
206,2022-01-23,,425266.3111,-652223.4852,-19375.3007,-25993.0384,-1748.0191,733349.4687,468907.2602,12649.9566,19118.9358,1647.0622,1200213.4029,16615.8598,24492.8027,3790.2812
207,2022-01-24,,426818.6963,-663843.1684,-18830.4069,-25490.2047,-1703.9462,737375.647,471921.953,12137.1586,18468.6938,1583.7837,1207575.3399,15948.2401,23701.9813,3647.147
208,2022-01-25,,428287.2754,-675578.0499,-18279.4729,-24966.6638,-1659.016,741227.1634,475026.8859,11635.4707,17826.1876,1521.6878,1215056.8064,15293.1043,22915.5379,3506.1401
209,2022-01-26,,429675.055,-687427.6136,-17724.0543,-24424.505,-1613.372,744908.1532,478219.5011,11145.193,17192.1971,1460.824,1222654.5562,14651.1248,22134.858,3367.4393
210,2022-01-27,,430985.0423,-699391.1089,-17165.6461,-23865.7774,-1567.1531,748422.8841,481497.2257,10666.5859,16567.4401,1401.236,1230365.2895,14022.9048,21361.2425,3231.2079
211,2022-01-28,,432220.2359,-711467.5579,-16605.6801,-23292.4845,-1520.4928,751775.7398,484857.4776,10199.8717,15952.5729,1342.9625,1238185.6623,13408.9788,20595.9071,3097.594
212,2022-01-29,,433383.6172,-723655.7636,-16045.5231,-22706.5785,-1473.5197,754971.2034,488297.6699,9745.2361,15348.1919,1286.0371,1246112.2959,12809.8142,19839.9804,2966.7301
213,2022-01-30,,434478.1432,-735954.3376,-15486.4802,-22109.9605,-1426.3569,758013.8326,491815.2163,9302.8317,14754.8394,1230.4889,1254141.7889,12225.8181,19094.5117,2838.7351
214,2022-01-31,,435506.7351,-748361.6806,-14929.7833,-21504.4683,-1379.1221,760908.2546,495407.5361,8872.7752,14172.9973,1176.342,1262270.7235,11657.3293,18360.4583,2713.7124
215,2022-02-01,,436472.2746,-760876.0309,-14376.6011,-20891.8814,-1331.9275,763659.134,499072.0598,8455.1537,13603.0987,1123.6169,1270495.68,11104.6321,17638.7015,2591.7528
216,2022-02-02,,437377.5971,-773495.4686,-13828.0365,-20273.9169,-1284.8798,766271.1614,502806.2327,8050.0252,13045.5282,1072.3298,1278813.2431,10567.9556,16930.0448,2472.9343
217,2022-02-03,,438225.4863,-786217.9242,-13285.1265,-19652.2261,-1238.0802,768749.0403,506607.5188,7657.4206,12500.6224,1022.4932,1287220.0097,10047.476,16235.2149,2357.3228
218,2022-02-04,,439018.6674,-799041.1904,-12748.8407,-19028.3914,-1191.6241,771097.4718,510473.4054,7277.3437,11968.672,974.1161,1295712.5973,9543.3186,15554.8623,2244.9718
219,2022-02-05,,439759.8061,-811962.9425,-12220.0844,-18403.9286,-1145.6017,773321.1416,514401.4059,6909.7742,11449.9263,927.204,1304287.6502,9055.562,14889.5682,2135.9244
220,2022-02-06,,440451.5034,-824980.7476,-11699.6986,-17780.2841,-1100.0974,775424.7081,518389.0633,6554.6687,10944.594,881.7594,1312941.8464,8584.2406,14239.8449,2030.2129
221,2022-02-07,,441096.2912,-838092.0736,-11188.4585,-17158.8325,-1055.1902,777412.7911,522433.9543,6211.9612,10452.8444,837.7817,1321671.9042,8129.3455,13606.137,1927.8593
222,2022-02-08,,441696.6338,-851294.3085,-10687.0783,-16540.8803,-1010.9536,779289.9637,526533.6899,5881.5656,9974.8118,795.2675,1330474.5854,7690.8296,12988.8279,1828.8767
223,2022-02-09,,442254.9138,-864584.7582,-10196.2017,-15927.6541,-967.4554,781060.735,530685.9247,5563.3734,9510.5915,754.2105,1339346.7082,7268.6034,12388.2324,1733.2679
224,2022-02-10,,442773.4415,-877960.6728,-9716.4135,-15320.3116,-924.7577,782729.5477,534888.354,5257.2585,9060.2473,714.6018,1348285.1455,6862.5446,11804.6098,1641.0279
225,2022-02-11,,443254.4507,-891419.2546,-9248.2379,-14719.9382,-882.9178,784300.7688,539138.7177,4963.0772,8623.812,676.4303,1357286.8307,6472.498,11238.1638,1552.1435
226,2022-02-12,,443700.0964,-904957.666,-8792.1387,-14127.547,-841.9874,785778.6826,543434.8028,4680.669,8201.288,639.6825,1366348.7621,6098.2778,10689.044,1466.594
227,2022-02-13,,444112.4542,-918573.0419,-8348.5207,-13544.0787,-802.0131,787167.4838,547774.4459,4409.8578,7792.6496,604.3427,1375468.0071,5739.6693,10157.3489,1384.3517
228,2022-02-14,,444493.5198,-932262.4995,-7917.7313,-12970.4023,-763.0363,788471.2717,552155.5351,4150.4527,7397.8438,570.3933,1384641.7053,5396.4313,9643.1285,1305.3822
229,2022-02-15,,444845.2094,-946023.148,-7500.0618,-12407.3161,-725.0934,789694.0457,556576.012,3902.2492,7016.7923,537.8146,1393867.0714,5068.2985,9146.3869,1229.645
230,2022-02-16,,445169.3591,-959852.0983,-7095.7496,-11855.5479,-688.216,790839.7005,561033.8731,3665.0299,6649.3928,506.5853,1403141.3977,4754.9833,8667.0851,1157.0939
231,2022-02-17,,445467.7258,-973746.4717,-6704.9791,-11315.7567,-652.4309,791912.0229,565527.1712,3438.5658,6295.5204,476.6821,1412462.0565,4456.1776,8205.143,1087.6774
232,2022-02-18,,445741.9879,-987703.4085,-6327.8845,-10788.5336,-617.7601,792914.6884,570054.0172,3222.6172,5955.0288,448.0807,1421826.502,4171.5556,7760.4426,1021.3392
233,2022-02-19,,445993.7457,-1001720.0757,-5964.5512,-10274.4029,-584.2213,793851.2588,574612.5805,3016.9345,5627.7518,420.7547,1431232.2716,3900.7746,7332.8299,958.0187
234,2022-02-20,,446224.5234,-1015793.6748,-5615.0179,-9773.8241,-551.8279,794725.1805,579201.0903,2821.2593,5313.5043,394.677,1440676.9872,3643.4777,6922.1177,897.6512
235,2022-02-21,,446435.7696,-1029921.4483,-5279.279,-9287.1931,-520.589,795539.7829,583817.8364,2635.3254,5012.084,369.8188,1450158.3563,3399.2956,6528.0876,840.1684
236,2022-02-22,,446628.8591,-1044100.6866,-4957.2868,-8814.8441,-490.5098,796298.2777,588461.1693,2458.8597,4723.2723,346.1506,1459674.1721,3167.8477,6150.4928,785.499
237,2022-02-23,,446805.0945,-1058328.7333,-4648.9535,-8357.0516,-461.5915,797003.7581,593129.5008,2291.5829,4446.8354,323.6416,1469222.3141,2948.7447,5789.06,733.5686
238,2022-02-24,,446965.7084,-1072602.9913,-4354.154,-7914.0324,-433.832,797659.1993,597821.3043,2133.2112,4182.5262,302.2603,1478800.7483,2741.5896,5443.492,684.3007
239,2022-02-25,,447111.8644,-1086920.9273,-4072.7282,-7485.9476,-407.2254,798267.4584,602535.1144,1983.4562,3930.0847,281.9744,1488407.5262,2545.9797,5113.4698,637.6164
240,2022-02-26,,447244.66,-1101280.0757,-3804.4834,-7072.9051,-381.7629,798831.2755,607269.527,1842.0267,3689.2395,262.7511,1498040.7849,2361.508,4798.6543,593.4354
241,2022-02-27,,447365.1282,-1115678.0429,-3549.1966,-6674.9617,-357.4324,799353.2747,612023.1987,1708.629,3459.7091,244.5568,1507698.746,2187.7646,4498.6892,551.6757
242,2022-02-28,,447474.2397,-1130112.5103,-3306.6173,-6292.1257,-334.2191,799835.9655,616794.8465,1582.9683,3241.2027,227.3577,1517379.7148,2024.3384,4213.2023,512.2545
243,2022-03-01,,447572.9055,-1144581.2371,-3076.4701,-5924.3592,-312.1055,800281.7446,621583.247,1464.7491,3033.4218,211.1196,1527082.0789,1870.8183,3941.8081,475.0882
244,2022-03-02,,447661.9785,-1159082.0625,-2858.4569,-5571.5811,-291.0717,800692.8978,626387.2355,1353.6763,2836.0608,195.8081,1536804.3066,1726.7942,3684.109,440.0925
245,2022-03-03,,447742.2564,-1173612.9078,-2652.2596,-5233.6691,-271.0958,801071.602,631205.7054,1249.4559,2648.8085,181.3887,1546544.9459,1591.8589,3439.6981,407.1832
246,2022-03-04,,447814.4838,-1188171.7771,-2457.5423,-4910.4631,-252.1536,801419.928,636037.6066,1151.7958,2471.3488,167.8268,1556302.622,1465.6085,3208.1599,376.2762
247,2022-03-05,,447879.3547,-1202756.7586,-2273.954,-4601.7672,-234.2193,801739.8429,640881.9446,1060.4067,2303.3621,155.088,1566076.0359,1347.6442,2989.073,347.2878
248,2022-03-06,,447937.5144,-1217366.0253,-2101.1311,-4307.353,-217.2654,802033.2126,645737.7792,975.0025,2144.5261,143.1381,1575863.9621,1237.5727,2782.0111,320.1347
249,2022-03-07,,447989.5623,-1231997.8341,-1938.699,-4026.9619,-201.2633,802301.805,650604.2229,895.3012,1994.5167,131.943,1585665.2467,1135.0073,2586.545,294.7345
250,2022-03-08,,448036.054,-1246650.5266,-1786.2751,-3760.3081,-186.1828,802547.2932,655480.4397,821.0256,1853.0094,121.4691,1595478.8046,1039.569,2402.2437,271.0061
251,2022-03-09,,448077.5035,-1261322.5276,-1643.4705,-3507.0812,-171.9931,802771.2579,660365.6432,751.9036,1719.6796,111.6832,1605303.6176,950.887,2228.6762,248.8694
252,2022-03-10,,448114.3857,-1276012.3445,-1509.892,-3266.9487,-158.6625,802975.1911,665259.0951,687.6688,1594.2039,102.5526,1615138.7321,868.5996,2065.4127,228.2458
253,2022-03-11,,448147.1384,-1290718.5659,-1385.1443,-3039.5588,-146.1585,803160.4994,670160.1037,628.0613,1476.2609,94.0451,1624983.256,792.3544,1912.0258,209.0583
254,2022-03-12,,448176.1642,-1305439.8598,-1268.8317,-2824.5432,-134.4485,803328.5068,675068.0218,572.8278,1365.532,86.1292,1634836.3567,721.8094,1768.0917,191.2316
255,2022-03-13,,448201.8333,-1320174.9724,-1160.5598,-2621.5189,-123.4994,803480.4583,679982.245,521.7219,1261.7018,78.7741,1644697.2584,656.6331,1633.1915,174.6925
256,2022-03-14,,448224.4848,-1334922.7252,-1059.937,-2430.0913,-113.2779,803617.523,684902.2103,474.505,1164.4595,71.9498,1654565.2396,596.5051,1506.9122,159.3696
257,2022-03-15,,448244.429,-1349682.0137,-966.5763,-2249.8562,-103.7511,803740.7978,689827.3936,430.9461,1073.4989,65.6271,1664439.6304,541.1162,1388.8473,145.1936
258,2022-03-16,,448261.9492,-1364451.8042,-880.0963,-2080.4022,-94.886,803851.3101,694757.3086,390.822,988.5194,59.7775,1674319.8101,490.1689,1278.5981,132.0975
259,2022-03-17,,448277.3037,-1379231.1319,-800.1225,-1921.3127,-86.6498,803950.0213,699691.5044,353.918,909.2264,54.3735,1684205.2043,443.3774,1175.7743,120.0166
260,2022-03-18,,448290.7275,-1394019.0978,-726.2889,-1772.1678,-79.0104,804037.83,704629.5639,320.0277,835.3322,49.3884,1694095.2832,400.4678,1079.9947,108.8883
261,2022-03-19,,448302.4336,-1408814.8664,-658.2383,-1632.5467,-71.9362,804115.5751,709571.1022,288.9528,766.5557,44.7968,1703989.5582,361.1784,990.8877,98.6527
262,2022-03-20,,448312.6151,-1423617.6627,-595.6234,-1502.0291,-65.3959,804184.0387,714515.7645,260.504,702.6235,40.5737,1713887.5801,325.259,908.0923,89.2521
263,2022-03-21,,448321.4465,-1438426.7692,-538.1079,-1380.197,-59.3594,804243.9494,719463.2246,234.5003,643.2701,36.6956,1723788.9367,292.4718,831.258,80.6313
264,2022-03-22,,448329.0852,-1453241.5234,-485.3666,-1266.6362,-53.7969,804295.985,724413.1831,210.7692,588.2381,33.1396,1733693.25,262.5907,760.0456,72.7376
265,2022-03-23,,448335.6728,-1468061.3148,-437.0865,-1160.9378,-48.6799,804340.7754,729365.3657,189.1469,537.2785,29.884,1743600.1749,235.4012,694.1274,65.5206
266,2022-03-24,,448341.3363,-1482885.582,-392.9665,-1062.6996,-43.9805,804378.9052,734319.5217,169.4777,490.1509,26.9081,1753509.3961,210.7004,633.1874,58.9324
267,2022-03-25,,448346.1896,-1497713.8099,-352.7184,-971.5271,-39.672,804410.9166,739275.4225,151.6145,446.6237,24.192,1763420.6266,188.2967,576.9216,52.9275
268,2022-03-26,,448350.3345,-1512545.527,-316.0669,-887.0345,-35.7284,804437.3118,744232.8599,135.4181,406.4744,21.7171,1773333.6057,168.0096,525.0381,47.463
269,2022-03-27,,448353.8616,-1527380.3027,-282.7494,-808.846,-32.1252,804458.5556,749191.6447,120.7574,369.4894,19.4654,1783248.0968,149.6693,477.2572,42.4979
270,2022-03-28,,448356.8516,-1542217.7447,-252.5166,-736.5962,-28.8385,804475.0772,754151.6058,107.5091,335.4641,17.4202,1793163.8859,133.1165,433.3114,37.9938
271,2022-03-29,,448359.3759,-1557057.496,-225.132,-669.9312,-25.8458,804487.2734,759112.5878,95.5574,304.2032,15.5655,1803080.7797,118.2021,392.9452,33.9144
272,2022-03-30,,448361.498,-1571899.2325,-200.372,-608.5087,-23.1254,804495.5106,764074.4507,84.7936,275.5199,13.8864,1812998.6037,104.7864,355.9151,30.2257
273,2022-03-31,,448363.2736,-1586742.6614,-178.0256,-551.9987,-20.657,804500.1259,769037.0685,75.1165,249.2369,12.3686,1822917.2013,92.7394,321.9898,26.8957
274,2022-04-01,,448364.7516,-1601587.5185,-157.8945,-500.0843,-18.4211,804501.4294,774000.328,66.4315,225.1855,10.999,1832836.4322,81.9401,290.9498,23.8944
275,2022-04-02,,448365.9753,-1616433.5656,-139.7928,-452.4613,-16.3995,804499.7069,778964.1278,58.6506,203.2057,9.7652,1842756.1706,72.2762,262.5868,21.1939
276,2022-04-03,,448366.9823,-1631280.5885,-123.5459,-408.8389,-14.5749,804495.2209,783928.3768,51.6921,183.1462,8.6556,1852676.3039,63.6435,236.7042,18.7681
277,2022-04-04,,448367.8054,-1646128.3954,-108.9913,-368.9393,-12.931,804488.2124,788892.9941,45.4801,164.8638,7.6595,1862596.7321,55.9455,213.1161,16.5927
278,2022-04-05,,448368.4731,-1660976.8145,-95.9774,-332.4983,-11.4527,804478.9028,793857.9075,39.9446,148.2236,6.7666,1872517.3661,49.0933,191.6476,14.6453
279,2022-04-06,,448369.0102,-1675825.6929,-84.3631,-299.2647,-10.1256,804467.4947,798823.0528,35.0209,133.0986,5.9678,1882438.127,43.005,172.134,12.9049
280,2022-04-07,,448369.438,-1690674.8945,-74.0178,-269.0006,-8.9366,804454.1738,803788.3733,30.6495,119.3696,5.2544,1892358.9448,37.6053,154.421,11.3523
281,2022-04-08,,448369.7748,-1705524.2983,-64.8209,-241.4811,-7.8732,804439.1103,808753.8188,26.7756,106.9247,4.6184,1902279.758,32.8251,138.3637,9.9695
282,2022-04-09,,448370.0364,-1720373.7976,-56.6607,-216.4938,-6.924,804422.4595,813719.345,23.349,95.6591,4.0524,1912200.5122,28.6012,123.8268,8.7402
283,2022-04-10,,448370.2362,-1735223.298,-49.4346,-193.8391,-6.0783,804404.3635,818684.9131,20.3238,85.4749,3.5495,1922121.1598,24.8758,110.6838,7.6493
284,2022-04-11,,448370.3855,-1750072.7163,-43.0485,-173.3292,-5.3262,804384.9524,823650.4888,17.6582,76.281,3.1036,1932041.659,21.5964,98.817,6.683
285,2022-04-12,,448370.494,-1764921.9796,-37.416,-154.7882,-4.6586,804364.3445,828616.0424,15.3138,67.9925,2.709,1941961.9734,18.7149,88.1166,5.8286
286,2022-04-13,,448370.5698,-1779771.0241,-32.4582,-138.0515,-4.0672,804342.648,833581.5478,13.256,60.5302,2.3603,1951882.0712,16.1881,78.4809,5.0744
287,2022-04-14,,448370.6196,-1794619.7942,-28.1031,-122.9658,-3.5444,804319.9615,838546.9824,11.4533,53.8212,2.0529,1961801.9248,13.9765,69.8156,4.4101
288,2022-04-15,,448370.6491,-1809468.2412,-24.2853,-109.3878,-3.083,804296.3748,843512.3266,9.8772,47.7975,1.7823,1971721.5104,12.0447,62.0332,3.8258
289,2022-04-16,,448370.6629,-1824316.3233,-20.9454,-97.1847,-2.6767,804271.9698,848477.5634,8.502,42.3965,1.5445,1981640.8072,10.3605,55.0532,3.3131
290,2022-04-17,,448370.6649,-1839164.0039,-18.0298,-86.2332,-2.3196,804246.821,853442.6782,7.3044,37.5605,1.3361,1991559.7975,8.8952,48.8011,2.8639
291,2022-04-18,,448370.6582,-1854011.2518,-15.4897,-76.419,-2.0063,804220.9962,858407.6583,6.2636,33.2362,1.1537,2001478.4661,7.6228,43.2084,2.4712
