Unnamed: 0,regionpsgc,provincepsgc,municipalitycitypsgc,linelist_date,active_cases
29573,140000000,140100000,140108000,2020-07-20,1
29574,140000000,140100000,140108000,2020-07-21,1
29575,140000000,140100000,140108000,2020-07-22,1
29576,140000000,140100000,140108000,2020-07-23,1
29577,140000000,140100000,140108000,2020-07-24,1
29578,150000000,153800000,153812000,2020-07-29,5
29579,040000000,045600000,045633000,2020-07-28,1
29580,040000000,045600000,045633000,2020-07-29,1
29581,040000000,045600000,045633000,2020-07-30,1
29582,040000000,045600000,045633000,2020-07-31,1
29583,140000000,142700000,142705000,2020-07-10,1
29584,140000000,142700000,142705000,2020-07-11,1
29585,140000000,142700000,142705000,2020-07-12,1
29586,140000000,142700000,142705000,2020-07-13,1
29587,140000000,142700000,142705000,2020-07-14,1
29588,140000000,142700000,142705000,2020-07-15,1
29589,140000000,142700000,142705000,2020-07-16,1
29590,140000000,142700000,142705000,2020-07-17,1
29591,140000000,142700000,142705000,2020-07-18,1
29592,140000000,142700000,142705000,2020-07-19,1
29593,140000000,142700000,142705000,2020-07-02,1
29594,140000000,142700000,142705000,2020-07-20,1
29595,140000000,142700000,142705000,2020-07-21,1
29596,140000000,142700000,142705000,2020-07-22,1
29597,140000000,142700000,142705000,2020-07-23,1
29598,140000000,142700000,142705000,2020-07-24,1
29599,140000000,142700000,142705000,2020-07-25,2
29600,140000000,142700000,142705000,2020-07-26,2
29601,140000000,142700000,142705000,2020-07-27,2
29602,140000000,142700000,142705000,2020-07-28,2
29603,140000000,142700000,142705000,2020-07-29,2
29604,140000000,142700000,142705000,2020-07-03,1
29605,140000000,142700000,142705000,2020-07-04,1
29606,140000000,142700000,142705000,2020-07-05,1
29607,140000000,142700000,142705000,2020-07-06,1
29608,140000000,142700000,142705000,2020-07-07,1
29609,140000000,142700000,142705000,2020-07-08,1
29610,140000000,142700000,142705000,2020-07-09,1
29611,070000000,074600000,074601000,2020-07-10,2
29612,070000000,074600000,074601000,2020-07-11,2
29613,070000000,074600000,074601000,2020-07-12,3
29614,070000000,074600000,074601000,2020-07-13,3
29615,070000000,074600000,074601000,2020-07-14,3
29616,070000000,074600000,074601000,2020-07-15,3
29617,070000000,074600000,074601000,2020-07-06,2
29618,070000000,074600000,074601000,2020-07-07,2
29619,070000000,074600000,074601000,2020-07-08,2
29620,070000000,074600000,074601000,2020-07-09,2
29621,080000000,083700000,083722000,2020-07-10,2
29622,080000000,083700000,083722000,2020-07-11,1
29623,080000000,083700000,083722000,2020-07-12,2
29624,080000000,083700000,083722000,2020-07-13,2
29625,080000000,083700000,083722000,2020-07-14,2
29626,080000000,083700000,083722000,2020-07-09,3
29627,080000000,087800000,087801000,2020-07-13,2
29628,080000000,087800000,087801000,2020-07-14,3
29629,080000000,087800000,087801000,2020-07-15,3
29630,080000000,087800000,087801000,2020-07-16,3
29631,080000000,087800000,087801000,2020-07-17,3
29632,080000000,087800000,087801000,2020-07-18,3
29633,080000000,087800000,087801000,2020-07-19,3
29634,110000000,112300000,112314000,2020-07-15,1
29635,110000000,112300000,112314000,2020-07-16,1
29636,110000000,112300000,112314000,2020-07-17,1
29637,110000000,112300000,112314000,2020-07-18,2
29638,110000000,112300000,112314000,2020-07-19,2
29639,110000000,112300000,112314000,2020-07-20,2
29640,110000000,112300000,112314000,2020-07-21,2
29641,110000000,112300000,112314000,2020-07-22,2
29642,110000000,112300000,112314000,2020-07-23,2
29643,110000000,112300000,112314000,2020-07-24,2
29644,110000000,112300000,112314000,2020-07-25,2
29645,110000000,112300000,112314000,2020-07-26,2
29646,120000000,126300000,126306000,2020-07-30,3
29647,120000000,126300000,126306000,2020-07-31,4
29648,060000000,063000000,063013000,2020-07-28,3
29649,060000000,063000000,063013000,2020-07-29,3
29650,060000000,063000000,063013000,2020-07-30,1
29651,060000000,063000000,063013000,2020-07-31,1
29652,140000000,141100000,141106000,2020-07-10,2
29653,140000000,141100000,141106000,2020-07-11,2
29654,140000000,141100000,141106000,2020-07-12,2
29655,140000000,141100000,141106000,2020-07-13,3
29656,140000000,141100000,141106000,2020-07-14,3
29657,140000000,140100000,140104000,2020-07-02,1
29658,140000000,140100000,140104000,2020-07-03,1
29659,140000000,140100000,140104000,2020-07-04,1
29660,140000000,140100000,140104000,2020-07-05,1
29661,140000000,140100000,140104000,2020-07-06,1
29662,140000000,140100000,140104000,2020-07-07,1
29663,140000000,140100000,140104000,2020-07-08,1
29664,140000000,141100000,141106000,2020-07-09,2
29665,090000000,097200000,097222000,2020-07-05,2
29666,090000000,097200000,097222000,2020-07-06,2
29667,090000000,097200000,097222000,2020-07-07,2
29668,090000000,097200000,097222000,2020-07-08,2
29669,090000000,097200000,097222000,2020-07-09,2
29670,090000000,097300000,097322000,2020-07-02,1
29671,090000000,097300000,097322000,2020-07-03,1
29672,090000000,097300000,097322000,2020-07-04,1
29673,090000000,097300000,097322000,2020-07-05,1
29674,090000000,097300000,097322000,2020-07-06,1
29675,090000000,097300000,097322000,2020-07-07,1
29676,090000000,097300000,097322000,2020-07-08,1
29677,030000000,035400000,035407000,2020-07-10,3
29678,030000000,035400000,035407000,2020-07-11,3
29679,030000000,035400000,035407000,2020-07-12,3
29680,030000000,035400000,035407000,2020-07-13,3
29681,030000000,035400000,035407000,2020-07-14,3
29682,030000000,035400000,035407000,2020-07-15,3
29683,030000000,035400000,035407000,2020-07-16,3
29684,030000000,035400000,035407000,2020-07-17,3
29685,030000000,035400000,035407000,2020-07-02,3
29686,030000000,035400000,035407000,2020-07-03,3
29687,030000000,035400000,035407000,2020-07-04,2
29688,030000000,035400000,035407000,2020-07-05,3
29689,030000000,035400000,035407000,2020-07-06,3
29690,030000000,035400000,035407000,2020-07-07,3
29691,030000000,035400000,035407000,2020-07-08,3
29692,030000000,035400000,035407000,2020-07-09,3
29693,010000000,015500000,015503000,2020-07-02,3
29694,010000000,015500000,015503000,2020-07-03,4
29695,080000000,083700000,083743000,2020-07-12,7
29696,080000000,083700000,083743000,2020-07-13,7
29697,080000000,083700000,083743000,2020-07-14,7
29698,080000000,083700000,083743000,2020-07-15,7
29699,080000000,083700000,083743000,2020-07-16,7
29700,080000000,083700000,083743000,2020-07-17,7
29701,080000000,083700000,083743000,2020-07-18,7
29702,080000000,083700000,083743000,2020-07-19,7
29703,080000000,083700000,083743000,2020-07-20,1
29704,080000000,083700000,083743000,2020-07-21,1
29705,080000000,083700000,083743000,2020-07-22,1
29706,080000000,083700000,083743000,2020-07-23,1
29707,080000000,083700000,083743000,2020-07-24,1
29708,080000000,083700000,083743000,2020-07-25,1
29709,080000000,083700000,083743000,2020-07-26,1
29710,080000000,083700000,083743000,2020-07-27,1
29711,080000000,083700000,083743000,2020-07-28,1
29712,080000000,083700000,083743000,2020-07-29,1
29713,010000000,015500000,015544000,2020-07-30,1
29714,010000000,015500000,015544000,2020-07-31,1
29715,100000000,104200000,104212000,2020-07-09,2
29716,010000000,015500000,015543000,2020-07-31,1
29717,080000000,086000000,086023000,2020-07-10,4
29718,080000000,086000000,086023000,2020-07-11,4
29719,080000000,086000000,086023000,2020-07-12,4
29720,080000000,086000000,086023000,2020-07-13,4
29721,080000000,086000000,086023000,2020-07-14,4
29722,080000000,086000000,086023000,2020-07-15,4
29723,080000000,086000000,086023000,2020-07-16,4
29724,080000000,086000000,086023000,2020-07-17,4
29725,080000000,086000000,086023000,2020-07-18,4
29726,080000000,086000000,086023000,2020-07-09,4
29727,070000000,074600000,074602000,2020-07-12,1
29728,020000000,023100000,023114000,2020-07-18,3
29729,080000000,083700000,083741000,2020-07-02,2
29730,080000000,083700000,083741000,2020-07-03,2
29731,080000000,083700000,083741000,2020-07-04,2
29732,080000000,083700000,083741000,2020-07-05,2
29733,080000000,083700000,083741000,2020-07-06,2
29734,080000000,083700000,083741000,2020-07-07,2
29735,080000000,083700000,083741000,2020-07-08,2
29736,080000000,083700000,083741000,2020-07-09,3
29737,060000000,063000000,063007000,2020-07-04,2
29738,030000000,030800000,030811000,2020-07-13,2
29739,030000000,030800000,030811000,2020-07-14,2
29740,030000000,030800000,030811000,2020-07-15,2
29741,030000000,030800000,030811000,2020-07-16,2
29742,030000000,037100000,037107000,2020-07-02,1
29743,030000000,037100000,037107000,2020-07-03,1
29744,030000000,037100000,037107000,2020-07-04,1
29745,140000000,148100000,148104000,2020-07-10,2
29746,140000000,148100000,148104000,2020-07-11,2
29747,140000000,148100000,148104000,2020-07-12,2
29748,140000000,148100000,148104000,2020-07-04,1
29749,140000000,148100000,148104000,2020-07-05,1
29750,140000000,148100000,148104000,2020-07-06,1
29751,140000000,148100000,148104000,2020-07-07,1
29752,140000000,148100000,148104000,2020-07-08,1
29753,140000000,148100000,148104000,2020-07-09,1
29754,010000000,012800000,012812000,2020-07-10,2
29755,010000000,012800000,012812000,2020-07-12,2
29756,010000000,012800000,012812000,2020-07-09,2
29757,100000000,104200000,104214000,2020-07-18,1
29758,100000000,104200000,104214000,2020-07-19,1
29759,100000000,104200000,104214000,2020-07-20,1
29760,100000000,104200000,104214000,2020-07-21,1
29761,100000000,104200000,104214000,2020-07-22,1
29762,100000000,104200000,104214000,2020-07-23,1
29763,100000000,104200000,104214000,2020-07-24,1
29764,100000000,104200000,104214000,2020-07-25,1
29765,100000000,104200000,104214000,2020-07-26,1
29766,100000000,104200000,104214000,2020-07-27,1
29767,060000000,063000000,063017000,2020-07-12,3
29768,060000000,063000000,063017000,2020-07-13,3
29769,060000000,063000000,063017000,2020-07-14,3
29770,060000000,063000000,063017000,2020-07-18,3
29771,060000000,063000000,063017000,2020-07-19,4
29772,060000000,063000000,063017000,2020-07-20,2
29773,060000000,063000000,063017000,2020-07-21,2
29774,060000000,063000000,063017000,2020-07-22,2
29775,060000000,063000000,063017000,2020-07-23,2
29776,060000000,063000000,063017000,2020-07-24,1
29777,060000000,063000000,063017000,2020-07-25,1
29778,060000000,063000000,063017000,2020-07-26,1
29779,060000000,063000000,063017000,2020-07-27,1
29780,060000000,063000000,063017000,2020-07-28,1
29781,140000000,148100000,148103000,2020-07-10,1
29782,140000000,148100000,148103000,2020-07-11,1
29783,140000000,148100000,148103000,2020-07-12,1
29784,140000000,148100000,148103000,2020-07-13,1
29785,140000000,148100000,148103000,2020-07-14,1
29786,140000000,148100000,148103000,2020-07-15,1
29787,140000000,148100000,148103000,2020-07-16,1
29788,140000000,148100000,148103000,2020-07-17,1
29789,140000000,148100000,148103000,2020-07-18,1
29790,140000000,148100000,148103000,2020-07-19,1
29791,140000000,148100000,148103000,2020-07-20,1
29792,140000000,148100000,148103000,2020-07-21,1
29793,140000000,148100000,148103000,2020-07-22,1
29794,140000000,148100000,148103000,2020-07-23,1
29795,140000000,148100000,148103000,2020-07-24,1
29796,140000000,148100000,148103000,2020-07-25,3
29797,140000000,148100000,148103000,2020-07-26,3
29798,140000000,148100000,148103000,2020-07-27,3
29799,140000000,148100000,148103000,2020-07-28,3
29800,140000000,148100000,148103000,2020-07-29,3
29801,140000000,148100000,148103000,2020-07-04,2
29802,140000000,148100000,148103000,2020-07-05,2
29803,140000000,148100000,148103000,2020-07-06,1
29804,140000000,148100000,148103000,2020-07-07,1
29805,140000000,148100000,148103000,2020-07-08,1
29806,140000000,148100000,148103000,2020-07-09,1
29807,160000000,166700000,166722000,2020-07-22,1
29808,160000000,166700000,166722000,2020-07-23,1
29809,160000000,166700000,166722000,2020-07-24,1
29810,160000000,166700000,166722000,2020-07-25,1
29811,160000000,166700000,166722000,2020-07-26,1
29812,160000000,166700000,166722000,2020-07-27,1
29813,160000000,166700000,166722000,2020-07-28,1
29814,160000000,166700000,166722000,2020-07-29,1
29815,160000000,166700000,166722000,2020-07-30,1
29816,160000000,166700000,166722000,2020-07-31,1
29817,080000000,083700000,083702000,2020-07-12,4
29818,080000000,083700000,083702000,2020-07-13,4
29819,020000000,021500000,021505000,2020-07-10,2
29820,020000000,021500000,021505000,2020-07-11,2
29821,020000000,021500000,021505000,2020-07-12,2
29822,020000000,021500000,021505000,2020-07-13,2
29823,020000000,021500000,021505000,2020-07-14,2
29824,020000000,021500000,021505000,2020-07-15,2
29825,020000000,021500000,021505000,2020-07-16,2
29826,020000000,021500000,021505000,2020-07-17,2
29827,020000000,021500000,021505000,2020-07-18,2
29828,060000000,061900000,061904000,2020-07-11,1
29829,060000000,061900000,061904000,2020-07-13,1
29830,060000000,061900000,061904000,2020-07-14,1
29831,060000000,061900000,061904000,2020-07-15,1
29832,060000000,061900000,061904000,2020-07-16,1
29833,060000000,061900000,061904000,2020-07-17,1
29834,060000000,061900000,061904000,2020-07-18,1
29835,060000000,061900000,061904000,2020-07-19,1
29836,060000000,061900000,061904000,2020-07-02,1
29837,060000000,061900000,061904000,2020-07-20,1
29838,060000000,061900000,061904000,2020-07-21,1
29839,060000000,061900000,061904000,2020-07-22,1
29840,060000000,061900000,061904000,2020-07-23,1
29841,060000000,061900000,061904000,2020-07-24,1
29842,060000000,061900000,061904000,2020-07-25,1
29843,060000000,061900000,061904000,2020-07-03,1
29844,060000000,061900000,061904000,2020-07-04,1
29845,060000000,061900000,061904000,2020-07-05,1
29846,060000000,061900000,061904000,2020-07-06,1
29847,060000000,061900000,061904000,2020-07-07,1
29848,060000000,061900000,061904000,2020-07-08,1
29849,120000000,126500000,126501000,2020-07-25,2
29850,120000000,126500000,126501000,2020-07-26,2
29851,120000000,126500000,126501000,2020-07-27,2
29852,150000000,153800000,153802000,2020-07-17,1
29853,150000000,153800000,153802000,2020-07-18,1
29854,150000000,153800000,153802000,2020-07-19,1
29855,150000000,153800000,153802000,2020-07-20,1
29856,150000000,153800000,153802000,2020-07-21,1
29857,150000000,153800000,153802000,2020-07-22,1
29858,150000000,153800000,153802000,2020-07-23,1
29859,150000000,153800000,153802000,2020-07-24,1
29860,150000000,153800000,153802000,2020-07-25,1
29861,150000000,153800000,153802000,2020-07-26,1
29862,150000000,153800000,153802000,2020-07-27,1
29863,150000000,153800000,153802000,2020-07-28,1
29864,150000000,153800000,153802000,2020-07-29,1
29865,150000000,153800000,153802000,2020-07-04,1
29866,030000000,035400000,035405000,2020-07-25,2
29867,030000000,035400000,035405000,2020-07-26,2
29868,030000000,035400000,035405000,2020-07-27,2
29869,030000000,035400000,035405000,2020-07-28,2
29870,030000000,035400000,035405000,2020-07-29,3
29871,110000000,112300000,112324000,2020-07-10,1
29872,110000000,112300000,112324000,2020-07-11,1
29873,110000000,112300000,112324000,2020-07-12,1
29874,110000000,112300000,112324000,2020-07-13,1
29875,110000000,112300000,112324000,2020-07-14,1
29876,110000000,112300000,112324000,2020-07-15,1
29877,110000000,112300000,112324000,2020-07-16,1
29878,110000000,112300000,112324000,2020-07-17,1
29879,110000000,112300000,112324000,2020-07-18,1
29880,110000000,112300000,112324000,2020-07-04,1
29881,110000000,112300000,112324000,2020-07-05,1
29882,110000000,112300000,112324000,2020-07-06,1
29883,110000000,112300000,112324000,2020-07-07,1
29884,110000000,112300000,112324000,2020-07-08,1
29885,110000000,112300000,112324000,2020-07-09,1
29886,080000000,086000000,086012000,2020-07-19,1
29887,080000000,086000000,086012000,2020-07-20,1
29888,080000000,086000000,086012000,2020-07-21,1
29889,080000000,086000000,086012000,2020-07-22,1
29890,080000000,086000000,086012000,2020-07-23,1
29891,030000000,036900000,036917000,2020-07-31,1
29892,030000000,035400000,035411000,2020-07-30,4
29893,030000000,035400000,035411000,2020-07-31,4
29894,150000000,153600000,153606000,2020-07-30,2
29895,150000000,153600000,153606000,2020-07-31,3
29896,150000000,153600000,153623000,2020-07-21,1
29897,050000000,056200000,056216000,2020-07-18,2
29898,050000000,056200000,056216000,2020-07-19,2
29899,050000000,056200000,056216000,2020-07-20,2
29900,050000000,056200000,056216000,2020-07-21,2
29901,050000000,056200000,056216000,2020-07-22,2
29902,050000000,056200000,056216000,2020-07-23,2
29903,050000000,056200000,056216000,2020-07-24,2
29904,050000000,056200000,056216000,2020-07-25,2
29905,050000000,056200000,056216000,2020-07-26,2
29906,050000000,056200000,056216000,2020-07-27,2
29907,050000000,056200000,056216000,2020-07-28,2
29908,050000000,056200000,056216000,2020-07-29,3
29909,050000000,056200000,056216000,2020-07-30,2
29910,050000000,056200000,056216000,2020-07-31,2
29911,050000000,051600000,051611000,2020-07-02,1
29912,050000000,051600000,051611000,2020-07-03,1
29913,050000000,051600000,051611000,2020-07-04,1
29914,060000000,063000000,063045000,2020-07-10,6
29915,060000000,063000000,063045000,2020-07-11,6
29916,060000000,063000000,063045000,2020-07-12,6
29917,060000000,063000000,063045000,2020-07-13,6
29918,060000000,063000000,063045000,2020-07-14,6
29919,060000000,063000000,063045000,2020-07-15,6
29920,060000000,063000000,063045000,2020-07-16,6
29921,060000000,063000000,063045000,2020-07-17,6
29922,060000000,063000000,063045000,2020-07-18,5
29923,060000000,063000000,063045000,2020-07-19,5
29924,060000000,063000000,063045000,2020-07-02,2
29925,060000000,063000000,063045000,2020-07-20,5
29926,060000000,063000000,063045000,2020-07-21,5
29927,060000000,063000000,063045000,2020-07-22,5
29928,060000000,063000000,063045000,2020-07-03,2
29929,060000000,063000000,063045000,2020-07-04,2
29930,060000000,063000000,063045000,2020-07-05,3
29931,060000000,063000000,063045000,2020-07-06,3
29932,060000000,063000000,063045000,2020-07-07,6
29933,060000000,063000000,063045000,2020-07-08,6
29934,060000000,063000000,063045000,2020-07-09,6
29935,100000000,104300000,104314000,2020-07-22,2
29936,100000000,104300000,104314000,2020-07-23,2
29937,100000000,104300000,104314000,2020-07-24,2
29938,100000000,104300000,104314000,2020-07-25,2
29939,100000000,104300000,104314000,2020-07-26,2
29940,100000000,104300000,104314000,2020-07-27,2
29941,100000000,104300000,104314000,2020-07-28,2
29942,100000000,104300000,104314000,2020-07-29,3
29943,100000000,104300000,104314000,2020-07-30,4
29944,100000000,104300000,104314000,2020-07-31,4
29945,080000000,086400000,086416000,2020-07-15,2
29946,010000000,015500000,015541000,2020-07-28,1
29947,010000000,015500000,015541000,2020-07-29,1
29948,010000000,015500000,015541000,2020-07-30,1
29949,010000000,015500000,015541000,2020-07-31,1
29950,020000000,021500000,021521000,2020-07-26,1
29951,020000000,021500000,021521000,2020-07-27,1
29952,020000000,021500000,021521000,2020-07-28,1
29953,020000000,021500000,021521000,2020-07-29,1
29954,100000000,104300000,104317000,2020-07-10,1
29955,100000000,104300000,104317000,2020-07-11,1
29956,100000000,104300000,104317000,2020-07-12,1
29957,100000000,104300000,104317000,2020-07-13,1
29958,100000000,104300000,104317000,2020-07-14,1
29959,100000000,104300000,104317000,2020-07-15,1
29960,100000000,104300000,104317000,2020-07-16,1
29961,100000000,104300000,104317000,2020-07-17,1
29962,100000000,104300000,104317000,2020-07-18,1
29963,100000000,104300000,104317000,2020-07-19,1
29964,100000000,104300000,104317000,2020-07-20,1
29965,100000000,104300000,104317000,2020-07-21,1
29966,100000000,104300000,104317000,2020-07-22,1
29967,100000000,104300000,104317000,2020-07-23,1
29968,100000000,104300000,104317000,2020-07-24,1
29969,100000000,104300000,104317000,2020-07-25,1
29970,100000000,104300000,104317000,2020-07-26,1
29971,100000000,104300000,104317000,2020-07-27,1
29972,100000000,104300000,104317000,2020-07-28,1
29973,100000000,104300000,104317000,2020-07-29,1
29974,100000000,104300000,104317000,2020-07-04,1
29975,100000000,104300000,104317000,2020-07-05,1
29976,100000000,104300000,104317000,2020-07-06,1
29977,100000000,104300000,104317000,2020-07-07,1
29978,100000000,104300000,104317000,2020-07-08,1
29979,100000000,104300000,104317000,2020-07-09,1
29980,110000000,112500000,112505000,2020-07-30,1
29981,110000000,112500000,112505000,2020-07-31,1
29982,010000000,015500000,015520000,2020-07-10,1
29983,010000000,015500000,015520000,2020-07-11,1
29984,010000000,015500000,015520000,2020-07-12,1
29985,010000000,015500000,015520000,2020-07-13,1
29986,010000000,015500000,015520000,2020-07-14,1
29987,010000000,015500000,015520000,2020-07-15,1
29988,010000000,015500000,015520000,2020-07-16,1
29989,010000000,015500000,015520000,2020-07-17,1
29990,010000000,015500000,015520000,2020-07-18,1
29991,010000000,015500000,015520000,2020-07-19,1
29992,010000000,015500000,015520000,2020-07-02,1
29993,010000000,015500000,015520000,2020-07-20,1
29994,010000000,015500000,015520000,2020-07-21,1
29995,010000000,015500000,015520000,2020-07-22,1
29996,010000000,015500000,015520000,2020-07-23,1
29997,010000000,015500000,015520000,2020-07-24,1
29998,010000000,015500000,015520000,2020-07-25,1
29999,010000000,015500000,015520000,2020-07-26,1
30000,010000000,015500000,015520000,2020-07-27,1
30001,010000000,015500000,015520000,2020-07-28,1
30002,010000000,015500000,015520000,2020-07-29,1
30003,010000000,015500000,015520000,2020-07-03,1
30004,010000000,015500000,015520000,2020-07-04,1
30005,010000000,015500000,015520000,2020-07-05,1
30006,010000000,015500000,015520000,2020-07-06,1
30007,010000000,015500000,015520000,2020-07-07,1
30008,010000000,015500000,015520000,2020-07-08,1
30009,010000000,015500000,015520000,2020-07-09,1
30010,170000000,175300000,175316000,2020-07-02,7
30011,170000000,175300000,175316000,2020-07-03,7
30012,170000000,175300000,175316000,2020-07-04,11
30013,030000000,036900000,036906000,2020-07-10,3
30014,030000000,036900000,036906000,2020-07-11,3
30015,030000000,036900000,036906000,2020-07-12,3
30016,030000000,036900000,036906000,2020-07-13,4
30017,030000000,036900000,036906000,2020-07-14,4
30018,030000000,036900000,036906000,2020-07-15,4
30019,030000000,036900000,036906000,2020-07-16,4
30020,030000000,036900000,036906000,2020-07-17,4
30021,030000000,036900000,036906000,2020-07-18,4
30022,030000000,036900000,036906000,2020-07-19,4
30023,030000000,036900000,036906000,2020-07-20,4
30024,030000000,036900000,036906000,2020-07-21,4
30025,030000000,036900000,036906000,2020-07-22,4
30026,030000000,036900000,036906000,2020-07-23,4
30027,030000000,036900000,036906000,2020-07-24,4
30028,030000000,036900000,036906000,2020-07-25,4
30029,030000000,036900000,036906000,2020-07-26,4
30030,030000000,036900000,036906000,2020-07-27,4
30031,030000000,036900000,036906000,2020-07-28,4
30032,030000000,036900000,036906000,2020-07-29,4
30033,030000000,036900000,036906000,2020-07-04,2
30034,030000000,036900000,036906000,2020-07-05,2
30035,030000000,036900000,036906000,2020-07-06,2
30036,030000000,036900000,036906000,2020-07-07,2
30037,030000000,036900000,036906000,2020-07-08,2
30038,030000000,036900000,036906000,2020-07-09,2
30039,110000000,112500000,112507000,2020-07-30,3
30040,110000000,112500000,112507000,2020-07-31,3
30041,150000000,150700000,150704000,2020-07-05,1
30042,150000000,150700000,150704000,2020-07-06,1
30043,150000000,150700000,150704000,2020-07-07,1
30044,150000000,150700000,150704000,2020-07-08,1
30045,160000000,166700000,166717000,2020-07-21,3
30046,160000000,166700000,166717000,2020-07-22,3
30047,160000000,166700000,166717000,2020-07-23,3
30048,160000000,166700000,166717000,2020-07-24,3
30049,160000000,166700000,166717000,2020-07-25,3
30050,160000000,166700000,166717000,2020-07-26,3
30051,160000000,166700000,166717000,2020-07-27,3
30052,160000000,166700000,166717000,2020-07-28,3
30053,160000000,166700000,166717000,2020-07-29,3
30054,170000000,175300000,175307000,2020-07-18,1
30055,170000000,175300000,175307000,2020-07-19,1
30056,170000000,175300000,175307000,2020-07-20,1
30057,170000000,175300000,175307000,2020-07-21,1
30058,170000000,175300000,175307000,2020-07-22,1
30059,170000000,175300000,175307000,2020-07-23,1
30060,170000000,175300000,175307000,2020-07-24,1
30061,170000000,175300000,175307000,2020-07-25,1
30062,170000000,175300000,175307000,2020-07-26,1
30063,170000000,175300000,175307000,2020-07-27,1
30064,170000000,175300000,175307000,2020-07-28,1
30065,170000000,175300000,175307000,2020-07-29,1
30066,170000000,175300000,175307000,2020-07-30,1
30067,170000000,175300000,175307000,2020-07-31,1
30068,030000000,034900000,034904000,2020-07-12,1
30069,030000000,034900000,034904000,2020-07-13,1
30070,030000000,034900000,034904000,2020-07-14,1
30071,030000000,034900000,034904000,2020-07-15,1
30072,030000000,034900000,034904000,2020-07-16,1
30073,030000000,034900000,034904000,2020-07-17,1
30074,030000000,034900000,034904000,2020-07-18,1
30075,030000000,034900000,034904000,2020-07-19,1
30076,030000000,034900000,034904000,2020-07-20,1
30077,030000000,034900000,034904000,2020-07-21,2
30078,030000000,034900000,034904000,2020-07-22,2
30079,030000000,034900000,034904000,2020-07-23,2
30080,030000000,034900000,034904000,2020-07-24,2
30081,030000000,034900000,034904000,2020-07-25,2
30082,030000000,034900000,034904000,2020-07-26,2
30083,030000000,034900000,034904000,2020-07-27,2
30084,030000000,034900000,034904000,2020-07-28,2
30085,030000000,034900000,034904000,2020-07-29,2
30086,020000000,025000000,025002000,2020-07-10,1
30087,020000000,025000000,025002000,2020-07-11,1
30088,020000000,025000000,025002000,2020-07-12,1
30089,020000000,025000000,025002000,2020-07-13,1
30090,020000000,025000000,025002000,2020-07-14,1
30091,020000000,025000000,025002000,2020-07-15,1
30092,010000000,015500000,015527000,2020-07-16,3
30093,010000000,015500000,015527000,2020-07-17,3
30094,010000000,015500000,015527000,2020-07-18,2
30095,010000000,015500000,015527000,2020-07-19,2
30096,020000000,025000000,025002000,2020-07-02,1
30097,010000000,015500000,015527000,2020-07-20,2
30098,010000000,015500000,015527000,2020-07-21,2
30099,010000000,015500000,015527000,2020-07-22,2
30100,010000000,015500000,015527000,2020-07-23,2
30101,010000000,015500000,015527000,2020-07-24,2
30102,010000000,015500000,015527000,2020-07-25,2
30103,010000000,015500000,015527000,2020-07-26,2
30104,010000000,015500000,015527000,2020-07-27,2
30105,010000000,015500000,015527000,2020-07-28,2
30106,010000000,015500000,015527000,2020-07-29,2
30107,020000000,025000000,025002000,2020-07-03,1
30108,020000000,025000000,025002000,2020-07-04,1
30109,020000000,025000000,025002000,2020-07-05,1
30110,020000000,025000000,025002000,2020-07-06,1
30111,020000000,025000000,025002000,2020-07-07,1
30112,020000000,025000000,025002000,2020-07-08,1
30113,020000000,025000000,025002000,2020-07-09,1
30114,060000000,061900000,061917000,2020-07-24,2
30115,060000000,061900000,061917000,2020-07-25,2
30116,060000000,061900000,061917000,2020-07-26,2
30117,060000000,061900000,061917000,2020-07-27,2
30118,060000000,061900000,061917000,2020-07-28,2
30119,060000000,063000000,063001000,2020-07-23,2
30120,060000000,063000000,063001000,2020-07-24,3
30121,060000000,063000000,063001000,2020-07-25,3
30122,060000000,063000000,063001000,2020-07-26,3
30123,060000000,063000000,063001000,2020-07-27,3
30124,060000000,063000000,063001000,2020-07-28,2
30125,030000000,035400000,035408000,2020-07-10,3
30126,030000000,035400000,035408000,2020-07-11,2
30127,030000000,035400000,035408000,2020-07-12,3
30128,030000000,035400000,035408000,2020-07-13,2
30129,030000000,035400000,035408000,2020-07-14,3
30130,030000000,035400000,035408000,2020-07-15,4
30131,030000000,035400000,035408000,2020-07-16,4
30132,030000000,035400000,035408000,2020-07-17,4
30133,030000000,035400000,035408000,2020-07-18,4
30134,030000000,035400000,035408000,2020-07-19,5
30135,030000000,035400000,035408000,2020-07-09,3
30136,060000000,061900000,061916000,2020-07-30,2
30137,060000000,061900000,061916000,2020-07-31,2
30138,110000000,118200000,118211000,2020-07-10,1
30139,110000000,118200000,118211000,2020-07-11,1
30140,110000000,118200000,118211000,2020-07-02,1
30141,110000000,118200000,118211000,2020-07-03,1
30142,110000000,118200000,118211000,2020-07-04,1
30143,110000000,118200000,118211000,2020-07-05,1
30144,110000000,118200000,118211000,2020-07-06,1
30145,110000000,118200000,118211000,2020-07-07,1
30146,110000000,118200000,118211000,2020-07-08,1
30147,110000000,118200000,118211000,2020-07-09,1
30148,070000000,071200000,071218000,2020-07-26,1
30149,070000000,071200000,071218000,2020-07-27,1
30150,070000000,071200000,071218000,2020-07-28,1
30151,100000000,104300000,104315000,2020-07-10,1
30152,100000000,104300000,104315000,2020-07-11,1
30153,100000000,104300000,104315000,2020-07-12,1
