,Date,ActiveCases,SC1-6M-VS2 HSC 12.0%,S-SC1-6M-VS2 HSC 12.0%,E-SC1-6M-VS2 HSC 12.0%,IS-SC1-6M-VS2 HSC 12.0%,IA-SC1-6M-VS2 HSC 12.0%,R-SC1-6M-VS2 HSC 12.0%,V1-SC1-6M-VS2 HSC 12.0%,Ev1-SC1-6M-VS2 HSC 12.0%,ISv1-SC1-6M-VS2 HSC 12.0%,IAv1-SC1-6M-VS2 HSC 12.0%,V2-SC1-6M-VS2 HSC 12.0%,Ev2-SC1-6M-VS2 HSC 12.0%,ISv2-SC1-6M-VS2 HSC 12.0%,IAv2-SC1-6M-VS2 HSC 12.0%
293,2022-04-20,,251.2029,-1938944.0258,-215.1268,-386.7372,-22.6599,403805.1891,1087834.5101,104.414,196.4265,15.7583,2302061.4275,113.9528,217.6456,30.2125
294,2022-04-21,,231.7294,-1953766.2085,-195.8711,-355.8145,-20.7036,403814.2025,1092780.0372,94.7686,180.1701,14.3536,2311956.7089,103.402,199.7227,27.5129
295,2022-04-22,,213.6402,-1968589.984,-178.1212,-327.0101,-18.8937,403821.1396,1097726.4235,85.9129,165.0887,13.0592,2321852.7455,93.7178,183.0881,25.026
296,2022-04-23,,196.8496,-1983415.1569,-161.781,-300.2111,-17.2214,403826.1585,1102673.571,77.7925,151.1132,11.8679,2331749.4299,84.8401,167.6666,22.7377
297,2022-04-24,,181.2762,-1998241.5464,-146.7585,-275.308,-15.6782,403829.4062,1107621.3896,70.3557,138.1771,10.7728,2341646.6634,76.7119,153.3857,20.6348
298,2022-04-25,,166.8423,-2013068.9857,-132.9656,-252.1947,-14.256,403831.0198,1112569.7963,63.5535,126.2165,9.7673,2351544.3555,69.2794,140.1758,18.7046
299,2022-04-26,,153.4743,-2027897.3208,-120.3188,-230.7684,-12.9471,403831.1268,1117518.715,57.3397,115.1704,8.8454,2361442.423,62.4916,127.9703,16.9351
300,2022-04-27,,141.1024,-2042726.4104,-108.7382,-210.9301,-11.744,403829.8459,1122468.0762,51.6707,104.9805,8.001,2371340.7898,56.3005,116.7057,15.315
301,2022-04-28,,129.6605,-2057556.1244,-98.1482,-192.5843,-10.6396,403827.2872,1127417.8161,46.5052,95.591,7.2286,2381239.3864,50.6609,106.3211,13.8335
302,2022-04-29,,119.0861,-2072386.3434,-88.4772,-175.6395,-9.6272,403823.553,1132367.8765,41.8046,86.9491,6.523,2391138.1491,45.5302,96.7587,12.4804
303,2022-04-30,,109.32,-2087216.9582,-79.6574,-160.0075,-8.7002,403818.7381,1137318.2044,37.5327,79.0043,5.8793,2401037.0203,40.8687,87.9634,11.2462
304,2022-05-01,,100.3066,-2102047.8691,-71.6247,-145.6044,-7.8527,403812.9302,1142268.7515,33.6554,71.7087,5.2927,2410935.947,36.6388,79.8829,10.1219
305,2022-05-02,,91.9934,-2116878.9848,-64.319,-132.3496,-7.0789,403806.2105,1147219.474,30.1409,65.0171,4.7588,2420834.8816,32.8056,72.4675,9.0989
306,2022-05-03,,84.3308,-2131710.2224,-57.6835,-120.1665,-6.3733,403798.6544,1152170.3319,26.9593,58.8864,4.2735,2430733.7805,29.3365,65.6703,8.1693
307,2022-05-04,,77.2725,-2146541.5064,-51.665,-108.9821,-5.7307,403790.331,1157121.2893,24.0831,53.2763,3.8331,2440632.6046,26.2011,59.447,7.3257
308,2022-05-05,,70.7748,-2161372.7682,-46.2138,-98.7272,-5.1464,403781.3047,1162072.3135,21.4862,48.1483,3.4337,2450531.3181,23.371,53.7557,6.5612
309,2022-05-06,,64.7969,-2176203.9456,-41.2833,-89.3361,-4.6157,403771.6343,1167023.3751,19.1448,43.4667,3.0722,2460429.8891,20.8198,48.5568,5.8691
310,2022-05-07,,59.3003,-2191034.9824,-36.8298,-80.7466,-4.1343,403761.3744,1171974.4475,17.0365,39.1974,2.7453,2470328.2886,18.5233,43.8133,5.2435
311,2022-05-08,,54.2494,-2205865.8278,-32.8129,-72.9,-3.6984,403750.5753,1176925.5068,15.1407,35.3088,2.4501,2480226.4907,16.4587,39.4903,4.6787
312,2022-05-09,,49.6104,-2220696.436,-29.195,-65.7407,-3.3042,403739.2829,1181876.5315,13.4383,31.7711,2.1839,2490124.4719,14.6052,35.5552,4.1694
313,2022-05-10,,45.3522,-2235526.7657,-25.9409,-59.2168,-2.9481,403727.5397,1186827.5025,11.9117,28.5563,1.9441,2500022.2113,12.9434,31.9773,3.7109
314,2022-05-11,,41.4456,-2250356.78,-23.0183,-53.2792,-2.6269,403715.3848,1191778.4023,10.5445,25.6385,1.7284,2509919.6902,11.4556,28.7279,3.2986
315,2022-05-12,,37.8634,-2265186.4455,-20.3971,-47.8818,-2.3376,403702.8539,1196729.2157,9.3219,22.9933,1.5347,2519816.8917,10.1253,25.7805,2.9283
316,2022-05-13,,34.5802,-2280015.7324,-18.0496,-42.9817,-2.0774,403689.9798,1201679.9289,8.23,20.5982,1.361,2529713.8011,8.9376,23.11,2.5963
317,2022-05-14,,31.5726,-2294844.6143,-15.9503,-38.5385,-1.8437,403676.7927,1206630.5296,7.2563,18.432,1.2053,2539610.4049,7.8787,20.6933,2.2989
318,2022-05-15,,28.8187,-2309673.0674,-14.0757,-34.5146,-1.6341,403663.3202,1211581.007,6.3891,16.4752,1.0661,2549506.6913,6.9358,18.5088,2.0329
319,2022-05-16,,26.2981,-2324501.0705,-12.4041,-30.8751,-1.4463,403649.5875,1216531.3513,5.6179,14.7097,0.9417,2559402.6499,6.0975,16.5367,1.7954
320,2022-05-17,,23.9922,-2339328.6049,-10.9157,-27.5874,-1.2784,403635.6176,1221481.554,4.9331,13.1187,0.8307,2569298.2714,5.3532,14.7582,1.5835
321,2022-05-18,,21.8835,-2354155.6539,-9.5924,-24.6211,-1.1285,403621.4319,1226431.6076,4.3258,11.6866,0.7318,2579193.5474,4.6934,13.1564,1.3947
322,2022-05-19,,19.9559,-2368982.2028,-8.4177,-21.9481,-0.9947,403607.0495,1231381.5053,3.788,10.3992,0.6438,2589088.4709,4.1092,11.7155,1.2269
323,2022-05-20,,18.1944,-2383808.2385,-7.3763,-19.5426,-0.8756,403592.4881,1236331.2413,3.3125,9.2432,0.5657,2598983.0353,3.5927,10.4207,1.0777
324,2022-05-21,,16.5854,-2398633.7496,-6.4546,-17.3804,-0.7697,403577.7638,1241280.8104,2.8927,8.2064,0.4964,2608877.2352,3.1368,9.2586,0.9455
325,2022-05-22,,15.1161,-2413458.7259,-5.64,-15.4393,-0.6757,403562.8914,1246230.208,2.5225,7.2777,0.4349,2618771.0655,2.735,8.217,0.8283
326,2022-05-23,,13.7749,-2428283.1585,-4.9211,-13.6991,-0.5923,403547.8842,1251179.4302,2.1967,6.4468,0.3806,2628664.522,2.3813,7.2844,0.7247
327,2022-05-24,,12.5508,-2443107.0397,-4.2877,-12.1408,-0.5185,403532.7545,1256128.4735,1.9102,5.7043,0.3326,2638557.6009,2.0704,6.4504,0.6332
328,2022-05-25,,11.4341,-2457930.3627,-3.7304,-10.7471,-0.4533,403517.5134,1261077.3348,1.6588,5.0416,0.2902,2648450.2989,1.7976,5.7055,0.5525
329,2022-05-26,,10.4155,-2472753.1214,-3.2408,-9.5023,-0.3957,403502.1711,1266026.0115,1.4384,4.4509,0.2529,2658342.6132,1.5585,5.041,0.4814
330,2022-05-27,,9.4867,-2487575.3108,-2.8114,-8.3919,-0.3449,403486.7368,1270974.5014,1.2455,3.925,0.2201,2668234.5413,1.3493,4.4489,0.4189
331,2022-05-28,,8.6399,-2502396.9263,-2.4354,-7.4026,-0.3002,403471.2189,1275922.8023,1.0769,3.4572,0.1913,2678126.081,1.1665,3.9219,0.364
332,2022-05-29,,7.8681,-2517217.964,-2.1065,-6.5223,-0.261,403455.6251,1280870.9127,0.9299,3.0418,0.166,2688017.2305,1.007,3.4535,0.3158
333,2022-05-30,,7.1647,-2532038.4205,-1.8194,-5.74,-0.2265,403439.9625,1285818.831,0.8018,2.6733,0.1439,2697907.9881,0.8682,3.0377,0.2737
334,2022-05-31,,6.5239,-2546858.293,-1.5692,-5.0457,-0.1963,403424.2372,1290766.5559,0.6903,2.3468,0.1245,2707798.3526,0.7474,2.6689,0.2368
335,2022-06-01,,5.94,-2561677.5788,-1.3514,-4.4302,-0.1699,403408.4551,1295714.0864,0.5935,2.0578,0.1076,2717688.3227,0.6424,2.3423,0.2046
336,2022-06-02,,5.4082,-2576496.2759,-1.1621,-3.8852,-0.1469,403392.6214,1300661.4214,0.5095,1.8024,0.0929,2727577.8974,0.5515,2.0534,0.1766
337,2022-06-03,,4.9239,-2591314.3824,-0.9978,-3.4034,-0.1267,403376.7409,1305608.5603,0.4368,1.577,0.0801,2737467.0759,0.4727,1.7982,0.1522
338,2022-06-04,,4.4828,-2606131.8967,-0.8556,-2.9779,-0.1092,403360.8179,1310555.5022,0.3739,1.3782,0.0689,2747355.8574,0.4046,1.5729,0.1309
339,2022-06-05,,4.0812,-2620948.8174,-0.7325,-2.6026,-0.094,403344.8564,1315502.2467,0.3197,1.2031,0.0592,2757244.2413,0.3458,1.3743,0.1125
340,2022-06-06,,3.7155,-2635765.1435,-0.6263,-2.272,-0.0808,403328.8599,1320448.7932,0.2729,1.0491,0.0508,2767132.227,0.2952,1.1995,0.0965
341,2022-06-07,,3.3826,-2650580.874,-0.5346,-1.9811,-0.0693,403312.8316,1325395.1413,0.2326,0.9138,0.0436,2777019.8141,0.2516,1.0458,0.0827
342,2022-06-08,,3.0795,-2665396.0079,-0.4558,-1.7255,-0.0594,403296.7746,1330341.2906,0.198,0.7951,0.0373,2786907.0023,0.2141,0.9108,0.0708
343,2022-06-09,,2.8036,-2680210.5448,-0.388,-1.5013,-0.0508,403280.6915,1335287.2409,0.1683,0.691,0.0319,2796793.7912,0.182,0.7923,0.0605
344,2022-06-10,,2.5525,-2695024.4839,-0.3298,-1.3047,-0.0434,403264.5847,1340232.9919,0.1429,0.6,0.0272,2806680.1806,0.1545,0.6886,0.0516
345,2022-06-11,,2.3239,-2709837.8248,-0.28,-1.1325,-0.037,403248.4565,1345178.5434,0.1211,0.5203,0.0232,2816566.1703,0.131,0.5977,0.044
346,2022-06-12,,2.1158,-2724650.5671,-0.2373,-0.9821,-0.0316,403232.3089,1350123.8953,0.1026,0.4508,0.0197,2826451.76,0.1109,0.5184,0.0374
347,2022-06-13,,1.9264,-2739462.7105,-0.2009,-0.8506,-0.0269,403216.1436,1355069.0473,0.0867,0.3901,0.0168,2836336.9496,0.0937,0.449,0.0318
348,2022-06-14,,1.754,-2754274.2546,-0.1698,-0.736,-0.0228,403199.9624,1360013.9994,0.0732,0.3373,0.0142,2846221.739,0.0791,0.3886,0.027
349,2022-06-15,,1.597,-2769085.1993,-0.1434,-0.6361,-0.0194,403183.7667,1364958.7514,0.0617,0.2913,0.0121,2856106.1282,0.0667,0.3359,0.0229
350,2022-06-16,,1.4542,-2783895.5444,-0.1209,-0.5492,-0.0164,403167.5579,1369903.3033,0.052,0.2513,0.0102,2865990.1169,0.0562,0.2901,0.0194
351,2022-06-17,,1.3242,-2798705.2897,-0.1018,-0.4737,-0.0139,403151.3373,1374847.6551,0.0437,0.2166,0.0086,2875873.7053,0.0472,0.2503,0.0164
352,2022-06-18,,1.2058,-2813514.4352,-0.0856,-0.4082,-0.0117,403135.1061,1379791.8066,0.0367,0.1865,0.0073,2885756.8932,0.0397,0.2157,0.0138
353,2022-06-19,,1.0981,-2828322.9806,-0.0719,-0.3513,-0.0099,403118.8651,1384735.7579,0.0308,0.1604,0.0062,2895639.6805,0.0333,0.1857,0.0117
354,2022-06-20,,1.0,-2843130.9261,-0.0603,-0.3021,-0.0084,403102.6154,1389679.5089,0.0258,0.1378,0.0052,2905522.0673,0.0279,0.1598,0.0098
355,2022-06-21,,0.9107,-2857938.2714,-0.0506,-0.2595,-0.007,403086.3578,1394623.0596,0.0216,0.1183,0.0044,2915404.0536,0.0234,0.1373,0.0083
356,2022-06-22,,0.8294,-2872745.0166,-0.0423,-0.2227,-0.0059,403070.093,1399566.4099,0.0181,0.1015,0.0037,2925285.6393,0.0195,0.1179,0.0069
357,2022-06-23,,0.7554,-2887551.1617,-0.0354,-0.1909,-0.005,403053.8219,1404509.5598,0.0151,0.087,0.0031,2935166.8244,0.0163,0.1011,0.0058
358,2022-06-24,,0.688,-2902356.7065,-0.0296,-0.1636,-0.0042,403037.5449,1409452.5094,0.0126,0.0744,0.0026,2945047.609,0.0136,0.0867,0.0049
359,2022-06-25,,0.6267,-2917161.6512,-0.0247,-0.14,-0.0035,403021.2627,1414395.2587,0.0105,0.0637,0.0022,2954927.9929,0.0114,0.0742,0.0041
360,2022-06-26,,0.5708,-2931965.9957,-0.0206,-0.1197,-0.0029,403004.9759,1419337.8075,0.0088,0.0544,0.0018,2964807.9763,0.0095,0.0635,0.0034
361,2022-06-27,,0.5199,-2946769.74,-0.0172,-0.1022,-0.0024,402988.6849,1424280.156,0.0073,0.0465,0.0015,2974687.5591,0.0079,0.0543,0.0029
362,2022-06-28,,0.4736,-2961572.8841,-0.0143,-0.0873,-0.002,402972.3901,1429222.3042,0.0061,0.0396,0.0013,2984566.7414,0.0066,0.0463,0.0024
363,2022-06-29,,0.4314,-2976375.4281,-0.0119,-0.0744,-0.0017,402956.0919,1434164.2519,0.005,0.0338,0.0011,2994445.5231,0.0054,0.0395,0.002
364,2022-06-30,,0.393,-2991177.3719,-0.0099,-0.0634,-0.0014,402939.7907,1439105.9993,0.0042,0.0288,0.0009,3004323.9043,0.0045,0.0337,0.0017
