,Date,ActiveCases,SC1-6M-VS1 HSC 12.0%,S-SC1-6M-VS1 HSC 12.0%,E-SC1-6M-VS1 HSC 12.0%,IS-SC1-6M-VS1 HSC 12.0%,IA-SC1-6M-VS1 HSC 12.0%,R-SC1-6M-VS1 HSC 12.0%,V1-SC1-6M-VS1 HSC 12.0%,Ev1-SC1-6M-VS1 HSC 12.0%,ISv1-SC1-6M-VS1 HSC 12.0%,IAv1-SC1-6M-VS1 HSC 12.0%,V2-SC1-6M-VS1 HSC 12.0%,Ev2-SC1-6M-VS1 HSC 12.0%,ISv2-SC1-6M-VS1 HSC 12.0%,IAv2-SC1-6M-VS1 HSC 12.0%
301,2022-04-28,,447.1989,-217171.8409,-32.195,-45.8186,-3.1277,1153062.4895,46717.5541,6.8493,12.1524,1.0023,856008.8533,62.0372,105.9218,15.7089
302,2022-04-29,,415.5239,-221081.633,-30.2077,-43.3193,-2.9416,1153060.8485,46714.8988,6.2963,11.2129,0.9225,859966.8714,57.2993,98.2333,14.5277
303,2022-04-30,,385.9783,-224991.5548,-28.3198,-40.9162,-2.7642,1153055.929,46712.3076,5.7856,10.342,0.8487,863925.3035,52.9003,91.0653,13.4296
304,2022-05-01,,358.428,-228901.5895,-26.5284,-38.6096,-2.5953,1153047.9582,46709.7754,5.3141,9.5351,0.7805,867884.1066,48.8178,84.3854,12.4092
305,2022-05-02,,332.7468,-232811.7209,-24.8306,-36.3992,-2.4346,1153037.1483,46707.2976,4.8791,8.7877,0.7175,871843.2405,45.0308,78.1632,11.4613
306,2022-05-03,,308.8157,-236721.9338,-23.2233,-34.2844,-2.2821,1153023.6978,46704.8697,4.4778,8.0958,0.6593,875802.6679,41.5193,72.3697,10.5813
307,2022-05-04,,286.5229,-240632.2136,-21.7034,-32.2639,-2.1373,1153007.7921,46702.4878,4.1078,7.4554,0.6056,879762.3541,38.265,66.9778,9.7646
308,2022-05-05,,265.7628,-244542.5462,-20.2676,-30.3362,-2.0002,1152989.6043,46700.1479,3.7668,6.863,0.556,883722.2669,35.2502,61.9618,9.0071
309,2022-05-06,,246.4364,-248452.9186,-18.9127,-28.4997,-1.8705,1152969.2959,46697.8468,3.4527,6.3152,0.5103,887682.3763,32.4588,57.2976,8.3047
310,2022-05-07,,228.4505,-252363.3179,-17.6353,-26.7521,-1.7478,1152947.0178,46695.5813,3.1635,5.8088,0.4681,891642.6547,29.8751,52.9623,7.6537
311,2022-05-08,,211.7174,-256273.7324,-16.4323,-25.0913,-1.6319,1152922.9106,46693.3483,2.8972,5.341,0.4293,895603.0762,27.485,48.9346,7.0507
312,2022-05-09,,196.1548,-260184.1508,-15.3004,-23.5149,-1.5226,1152897.1054,46691.1453,2.6523,4.9088,0.3935,899563.617,25.2749,45.1942,6.4923
313,2022-05-10,,181.6854,-264094.5623,-14.2363,-22.0203,-1.4195,1152869.7245,46688.9696,2.427,4.5099,0.3605,903524.2549,23.2322,41.7221,5.9756
314,2022-05-11,,168.2366,-268004.9569,-13.237,-20.6048,-1.3225,1152840.8818,46686.8191,2.22,4.1417,0.3302,907484.9696,21.3451,38.5006,5.4975
315,2022-05-12,,155.7404,-271915.325,-12.2993,-19.2658,-1.2313,1152810.6833,46684.6916,2.0297,3.802,0.3023,911445.742,19.6026,35.5129,5.0555
316,2022-05-13,,144.1328,-275825.6576,-11.4202,-18.0003,-1.1455,1152779.2278,46682.5851,1.855,3.4889,0.2766,915406.5545,17.9942,32.7431,4.6469
317,2022-05-14,,133.354,-279735.9463,-10.5967,-16.8056,-1.0649,1152746.6074,46680.4979,1.6945,3.2002,0.253,919367.3911,16.5104,30.1766,4.2695
318,2022-05-15,,123.348,-283646.183,-9.8259,-15.6789,-0.9894,1152712.9076,46678.4283,1.5473,2.9342,0.2314,923328.2366,15.1421,27.7995,3.921
319,2022-05-16,,114.0621,-287556.3604,-9.1052,-14.6173,-0.9186,1152678.2079,46676.3748,1.4123,2.6893,0.2114,927289.0772,13.881,25.5988,3.5993
320,2022-05-17,,105.4471,-291466.4713,-8.4318,-13.618,-0.8522,1152642.5823,46674.3361,1.2885,2.4638,0.1932,931249.9002,12.7191,23.5622,3.3026
321,2022-05-18,,97.4569,-295376.5091,-7.803,-12.6782,-0.7901,1152606.0998,46672.3108,1.175,2.2563,0.1764,935210.6936,11.6493,21.6784,3.0289
322,2022-05-19,,90.0485,-299286.4678,-7.2164,-11.7951,-0.7321,1152568.8241,46670.2978,1.0711,2.0654,0.161,939171.4468,10.6645,19.9366,2.7767
323,2022-05-20,,83.1816,-303196.3415,-6.6696,-10.9661,-0.6779,1152530.8147,46668.296,0.9759,1.8899,0.1469,943132.1495,9.7586,18.327,2.5443
324,2022-05-21,,76.8183,-307106.1247,-6.1603,-10.1885,-0.6273,1152492.1267,46666.3045,0.8888,1.7286,0.134,947092.7926,8.9255,16.8401,2.3304
325,2022-05-22,,70.9236,-311015.8125,-5.6863,-9.4598,-0.5801,1152452.8114,46664.3223,0.8091,1.5804,0.1221,951053.3676,8.1599,15.4671,2.1334
326,2022-05-23,,65.4645,-314925.4001,-5.2454,-8.7774,-0.5361,1152412.9162,46662.3486,0.7363,1.4444,0.1113,955013.8665,7.4564,14.2,1.9522
327,2022-05-24,,60.4103,-318834.883,-4.8356,-8.1389,-0.4951,1152372.4851,46660.3826,0.6697,1.3195,0.1013,958974.2823,6.8105,13.031,1.7856
328,2022-05-25,,55.7323,-322744.2572,-4.4551,-7.542,-0.4569,1152331.5592,46658.4238,0.6088,1.2049,0.0923,962934.6082,6.2177,11.9531,1.6325
329,2022-05-26,,51.4038,-326653.5189,-4.102,-6.9844,-0.4215,1152290.1761,46656.4713,0.5533,1.0998,0.084,966894.8382,5.6738,10.9596,1.4918
330,2022-05-27,,47.3997,-330562.6645,-3.7745,-6.4639,-0.3885,1152248.3712,46654.5247,0.5026,1.0034,0.0764,970854.9667,5.1751,10.0443,1.3626
331,2022-05-28,,43.6968,-334471.6906,-3.471,-5.9785,-0.3579,1152206.1769,46652.5834,0.4563,0.9152,0.0694,974814.9885,4.7181,9.2014,1.2441
332,2022-05-29,,40.2733,-338380.5942,-3.19,-5.526,-0.3295,1152163.6234,46650.647,0.4141,0.8343,0.0631,978774.8989,4.2994,8.4256,1.1353
333,2022-05-30,,37.1092,-342289.3725,-2.9299,-5.1046,-0.3032,1152120.7386,46648.715,0.3756,0.7602,0.0573,982734.6936,3.916,7.7118,1.0355
334,2022-05-31,,34.1855,-346198.0228,-2.6894,-4.7125,-0.2788,1152077.5482,46646.787,0.3406,0.6925,0.052,986694.3686,3.5651,7.0554,0.9441
335,2022-06-01,,31.4847,-350106.5426,-2.4671,-4.3478,-0.2562,1152034.0763,46644.8626,0.3087,0.6305,0.0472,990653.9203,3.2442,6.452,0.8604
336,2022-06-02,,28.9905,-354014.9296,-2.2618,-4.0089,-0.2353,1151990.3449,46642.9416,0.2796,0.5738,0.0429,994613.3454,2.9507,5.8977,0.7837
337,2022-06-03,,26.6877,-357923.1818,-2.0724,-3.6942,-0.216,1151946.3746,46641.0235,0.2532,0.522,0.0389,998572.6407,2.6825,5.3885,0.7135
338,2022-06-04,,24.5622,-361831.2972,-1.8977,-3.4021,-0.1981,1151902.1841,46639.1082,0.2292,0.4747,0.0352,1002531.8037,2.4376,4.9212,0.6493
339,2022-06-05,,22.6008,-365739.274,-1.7367,-3.1312,-0.1816,1151857.791,46637.1953,0.2073,0.4315,0.0319,1006490.8316,2.2139,4.4924,0.5906
340,2022-06-06,,20.7914,-369647.1106,-1.5884,-2.8802,-0.1664,1151813.2114,46635.2847,0.1875,0.392,0.0289,1010449.7222,2.0098,4.0991,0.537
341,2022-06-07,,19.1226,-373554.8054,-1.4519,-2.6478,-0.1524,1151768.4603,46633.3762,0.1694,0.356,0.0261,1014408.4733,1.8237,3.7386,0.4879
342,2022-06-08,,17.5838,-377462.357,-1.3263,-2.4327,-0.1394,1151723.5514,46631.4695,0.1531,0.3232,0.0237,1018367.0831,1.654,3.4083,0.4432
343,2022-06-09,,16.1654,-381369.7642,-1.2109,-2.2337,-0.1275,1151678.4974,46629.5644,0.1382,0.2932,0.0214,1022325.5497,1.4993,3.1057,0.4024
344,2022-06-10,,14.8582,-385277.0256,-1.1049,-2.0498,-0.1166,1151633.3102,46627.6609,0.1247,0.266,0.0193,1026283.8715,1.3585,2.8288,0.3651
345,2022-06-11,,13.6538,-389184.1402,-1.0075,-1.88,-0.1065,1151588.0004,46625.7588,0.1125,0.2411,0.0175,1030242.0471,1.2303,2.5754,0.3312
346,2022-06-12,,12.5444,-393091.1071,-0.9182,-1.7232,-0.0972,1151542.5781,46623.858,0.1015,0.2185,0.0158,1034200.0751,1.1136,2.3436,0.3002
347,2022-06-13,,11.5227,-396997.9252,-0.8363,-1.5786,-0.0887,1151497.0526,46621.9582,0.0914,0.1979,0.0142,1038157.9543,1.0076,2.1317,0.272
348,2022-06-14,,10.5821,-400904.5937,-0.7613,-1.4453,-0.0809,1151451.4322,46620.0596,0.0824,0.1792,0.0128,1042115.6836,0.9111,1.9381,0.2464
349,2022-06-15,,9.7164,-404811.1119,-0.6926,-1.3225,-0.0737,1151405.7249,46618.1618,0.0742,0.1622,0.0116,1046073.262,0.8235,1.7613,0.223
350,2022-06-16,,8.9196,-408717.479,-0.6297,-1.2094,-0.0671,1151359.9378,46616.2649,0.0668,0.1467,0.0104,1050030.6885,0.744,1.5999,0.2018
351,2022-06-17,,8.1866,-412623.6944,-0.5722,-1.1054,-0.0611,1151314.0777,46614.3688,0.0601,0.1327,0.0094,1053987.9625,0.6718,1.4526,0.1825
352,2022-06-18,,7.5124,-416529.7574,-0.5197,-1.0098,-0.0556,1151268.1505,46612.4734,0.054,0.1199,0.0085,1057945.083,0.6063,1.3183,0.165
353,2022-06-19,,6.8924,-420435.6676,-0.4717,-0.9219,-0.0505,1151222.1619,46610.5786,0.0485,0.1083,0.0076,1061902.0495,0.5469,1.1958,0.1491
354,2022-06-20,,6.3223,-424341.4244,-0.4278,-0.8411,-0.0459,1151176.1172,46608.6844,0.0436,0.0978,0.0069,1065858.8612,0.4931,1.0843,0.1346
355,2022-06-21,,5.7984,-428247.0273,-0.3879,-0.767,-0.0417,1151130.0211,46606.7907,0.0391,0.0883,0.0062,1069815.5177,0.4444,0.9826,0.1215
356,2022-06-22,,5.3168,-432152.476,-0.3514,-0.6991,-0.0378,1151083.8779,46604.8976,0.0351,0.0797,0.0055,1073772.0184,0.4003,0.8901,0.1096
357,2022-06-23,,4.8744,-436057.7701,-0.3182,-0.6368,-0.0343,1151037.6918,46603.0048,0.0315,0.0718,0.005,1077728.3629,0.3603,0.806,0.0988
358,2022-06-24,,4.468,-439962.9092,-0.288,-0.5797,-0.0311,1150991.4664,46601.1125,0.0282,0.0648,0.0045,1081684.5508,0.3242,0.7294,0.0891
359,2022-06-25,,4.0948,-443867.893,-0.2604,-0.5275,-0.0282,1150945.2052,46599.2206,0.0253,0.0583,0.004,1085640.5817,0.2916,0.6598,0.0802
360,2022-06-26,,3.7521,-447772.7212,-0.2354,-0.4797,-0.0255,1150898.9112,46597.3289,0.0227,0.0525,0.0036,1089596.4552,0.2621,0.5966,0.0722
361,2022-06-27,,3.4375,-451677.3936,-0.2127,-0.4359,-0.0231,1150852.5874,46595.4376,0.0203,0.0473,0.0032,1093552.171,0.2355,0.5392,0.065
362,2022-06-28,,3.1488,-455581.9099,-0.192,-0.396,-0.0209,1150806.2364,46593.5466,0.0182,0.0426,0.0029,1097507.7289,0.2115,0.4871,0.0585
363,2022-06-29,,2.8839,-459486.2699,-0.1733,-0.3595,-0.0189,1150759.8607,46591.6559,0.0162,0.0383,0.0026,1101463.1287,0.1898,0.4398,0.0526
364,2022-06-30,,2.6408,-463390.4735,-0.1562,-0.3262,-0.0171,1150713.4624,46589.7654,0.0145,0.0344,0.0023,1105418.37,0.1702,0.3969,0.0472
