,Date,ActiveCases,SC1-6M-VS1 HSC 15.0%,S-SC1-6M-VS1 HSC 15.0%,E-SC1-6M-VS1 HSC 15.0%,IS-SC1-6M-VS1 HSC 15.0%,IA-SC1-6M-VS1 HSC 15.0%,R-SC1-6M-VS1 HSC 15.0%,V1-SC1-6M-VS1 HSC 15.0%,Ev1-SC1-6M-VS1 HSC 15.0%,ISv1-SC1-6M-VS1 HSC 15.0%,IAv1-SC1-6M-VS1 HSC 15.0%,V2-SC1-6M-VS1 HSC 15.0%,Ev2-SC1-6M-VS1 HSC 15.0%,ISv2-SC1-6M-VS1 HSC 15.0%,IAv2-SC1-6M-VS1 HSC 15.0%
142,2021-11-20,,596078.5546,3224865.6914,335538.4984,294239.0394,28146.4696,2920641.2294,1064591.9214,85119.1197,68588.9074,9718.4609,1928456.9598,78862.214,59303.3743,15702.233
143,2021-11-21,,605025.3676,3138783.3003,330327.9382,292545.805,27843.0448,3009170.7827,1057293.1046,85324.5095,69348.4525,9784.4654,1926884.2274,79513.6593,60330.5238,15899.2954
144,2021-11-22,,613126.4455,3054387.6167,324535.331,290282.8758,27486.4058,3098445.3023,1050123.2943,85375.5617,69990.0509,9832.8491,1925335.5364,80024.8092,61267.2771,16069.5965
145,2021-11-23,,620343.505,2971749.6376,318201.9664,287466.5002,27079.1374,3188323.8163,1043111.1498,85274.3006,70511.208,9863.5403,1923840.6662,80394.119,62109.059,16212.3674
146,2021-11-24,,626643.453,2890928.9201,311372.0131,284116.7863,26624.1559,3278663.1023,1036283.7879,85023.7821,70910.2745,9876.5939,1922428.6138,80621.0342,62851.8989,16327.0302
147,2021-11-25,,631998.6843,2811973.6946,304091.8933,280257.3956,26124.6649,3369318.5895,1029666.6529,84628.025,71186.4496,9872.1878,1921127.4119,80705.9772,63492.4691,16413.2015
148,2021-11-26,,636387.3071,2734921.1082,296409.6511,275915.1935,25584.1095,3460145.259,1023283.4123,84091.9304,71339.7727,9850.6175,1919963.9635,80650.3185,64028.1134,16470.694
149,2021-11-27,,639793.2971,2659797.5856,288374.3311,271119.8624,25006.1277,3550998.5326,1017155.8783,83421.1922,71371.1024,9812.2891,1918963.8967,80456.3368,64456.8674,16499.5142
150,2021-11-28,,642206.5739,2586619.275,280035.3942,265903.501,24394.5032,3641735.1124,1011303.9569,82622.2034,71282.087,9757.7111,1918151.4424,80127.1696,64777.4677,16499.8587
151,2021-11-29,,643623.0129,2515392.6347,271442.0974,260300.1597,23753.1127,3732213.885,1005745.6151,81701.9477,71075.1202,9687.4847,1917549.3202,79666.7472,64989.3538,16472.1064
152,2021-11-30,,644044.3679,2446115.024,262643.0073,254345.4231,23085.8815,3822296.6582,1000496.8792,80667.9016,70753.2929,9602.2936,1917178.6634,79079.7267,65092.658,16416.8101
153,2021-12-01,,643478.136,2378775.3604,253685.5353,248075.9737,22396.7382,3911848.8886,995571.85,79527.9342,70320.3364,9502.8934,1917058.9574,78371.4177,65088.1882,16334.685
154,2021-12-02,,641937.3607,2313354.8398,244615.4785,241529.1621,21689.5737,4000740.3845,990982.735,78290.2017,69780.5604,9390.1007,1917207.9948,77547.7008,64977.4031,16226.5963
155,2021-12-03,,639440.3735,2249827.6602,235476.6629,234742.5863,20968.2011,4088845.9249,986739.8976,76963.051,69138.7855,9264.7813,1917641.8516,76614.9453,64762.3789,16093.5451
156,2021-12-04,,636010.4825,2188161.7614,226310.6362,227753.6966,20236.3198,4176045.8143,982851.9218,75554.928,68400.2724,9127.8387,1918374.8825,75579.9253,64445.7704,15936.6526
157,2021-12-05,,631675.6185,2128319.5564,217156.4118,220599.4354,19497.4866,4262226.3657,979325.6862,74074.2901,67570.6515,8980.2041,1919419.7311,74449.7356,64030.7661,15757.145
158,2021-12-06,,626467.953,2070258.6295,208050.2881,213315.9148,18755.0903,4347280.2962,976166.4474,72529.5312,66655.8532,8822.8254,1920787.357,73231.7127,63521.0408,15556.3371
159,2021-12-07,,620423.4694,2013932.4584,199025.6999,205938.1048,18012.3282,4431107.09,973377.9328,70928.9074,65662.0352,8656.6574,1922487.0732,71933.3529,62920.7015,15335.6158
160,2021-12-08,,613581.5224,1959291.0756,190113.1354,198499.5792,17272.1896,4513613.2607,970962.4368,69280.4744,64595.5152,8482.6524,1924526.5979,70562.2375,62234.2333,15096.4239
161,2021-12-09,,605984.3845,1906281.6983,181340.0998,191032.2953,16537.4438,4594712.5511,968920.9212,67592.0345,63462.7056,8301.7525,1926912.1144,69125.9633,61466.4434,14840.2444
162,2021-12-10,,597676.785,1854849.3199,172731.1203,183566.413,15810.631,4674326.065,967253.1154,65871.09,62270.0531,8114.8815,1929648.3398,67632.0773,60622.4046,14568.5854
163,2021-12-11,,588705.4503,1804937.2597,164307.7888,176130.1506,15094.0573,4752382.3374,965957.619,64124.806,61023.9814,7922.9386,1932738.5997,66088.0179,59707.3998,14282.9659
164,2021-12-12,,579118.6504,1756487.6674,156088.8374,168749.6786,14389.7938,4828817.3426,965032.0014,62359.9806,59730.8401,7726.7931,1936184.9079,64501.0626,58726.867,13984.9024
165,2021-12-13,,568965.7583,1709441.9827,148090.2411,161449.0469,13699.6784,4903574.4484,964472.9005,60583.0223,58396.858,7527.2791,1939988.0501,62878.2812,57686.3472,13675.8969
166,2021-12-14,,558296.8268,1663741.3495,140325.3429,154250.1453,13025.3196,4976604.3182,964276.1176,58799.9348,57028.1025,7325.1919,1944147.6689,61226.4964,56591.4342,13357.4255
167,2021-12-15,,547162.1865,1619326.9864,132804.996,147172.6928,12368.1042,5047864.7674,964436.7092,57016.3071,55630.4438,7121.2849,1948662.3508,59552.2499,55447.7278,13030.9288
168,2021-12-16,,535612.0701,1576140.5134,125537.7195,140234.2538,11729.2055,5117320.5785,964949.0736,55237.3103,54209.5251,6916.2675,1953529.7124,57861.7752,54260.7903,12697.8032
169,2021-12-17,,523696.2625,1534124.2385,118529.8626,133450.2769,11109.594,5184943.2808,965807.0345,53467.6979,52770.7379,6710.8034,1958746.4863,56160.9756,53036.1071,12359.3937
170,2021-12-18,,511463.7827,1493221.4048,111785.7744,126834.1545,10510.0485,5250710.898,967003.9175,51711.8119,51319.2023,6505.5098,1964308.6048,54455.4084,51779.0507,12016.9872
171,2021-12-19,,498962.5955,1453376.4021,105307.9759,120397.2984,9931.1689,5314607.6715,968532.6239,49973.5911,49859.7517,6300.9569,1970211.2816,52750.2735,50494.8491,11671.8084
172,2021-12-20,,486239.3555,1414534.9436,99097.3304,114149.2299,9373.3893,5376623.7605,970385.6972,48256.5835,48396.9229,6097.6686,1976449.0907,51050.4069,49188.5584,11325.0148
173,2021-12-21,,473339.1829,1376644.2133,93153.2122,108097.6804,8836.9906,5436754.9274,972555.3865,46563.9604,46934.9492,5896.1227,1983016.0417,49360.2784,47865.0393,10977.6947
174,2021-12-22,,460305.4711,1339652.9837,87473.6695,102248.7,8322.1151,5495002.2089,975033.7032,44898.5326,45477.7576,5696.7523,1989905.6518,47683.9931,46528.9373,10630.8649
175,2021-12-23,,447179.7254,1303511.7086,82055.5813,96606.7724,7828.7785,5551371.5801,977812.4742,43262.7683,44028.9692,5499.9468,1997111.0135,46025.2955,45184.6668,10285.4696
176,2021-12-24,,434001.4341,1268172.5911,76894.8017,91174.929,7356.8836,5605873.6228,980883.3882,41658.8112,42591.9027,5306.054,2004624.8573,44387.5775,43836.3996,9942.3803
177,2021-12-25,,420807.9545,1233589.6389,71986.3139,85954.8778,6906.2335,5658523.1546,984238.0433,40088.5015,41169.5796,5115.3815,2012439.6161,42773.8876,42488.0544,9602.3962
178,2021-12-26,,407634.4455,1199718.6899,67324.3509,80947.1164,6476.5428,5709338.907,987867.9833,38553.3943,39764.7327,4928.199,2020547.4777,41186.9436,41143.2927,9266.2452
179,2021-12-27,,394513.8178,1166517.4275,62902.5138,76151.0479,6067.4495,5758343.1932,991764.7319,37054.779,38379.8152,4744.7402,2028940.435,39629.145,39805.5151,8934.5854
180,2021-12-28,,381476.6995,1133945.3836,58713.893,71565.0958,5678.5252,5805561.5686,995919.8263,35593.6997,37017.0117,4565.2051,2037610.3356,38102.5877,38477.8611,8608.0075
181,2021-12-29,,368551.4293,1101963.928,54751.1676,67186.8158,5309.2856,5851022.508,1000324.8443,34170.9739,35678.2498,4389.7618,2046548.9253,36609.08,37163.211,8287.0366
182,2021-12-30,,355764.0673,1070536.2475,51006.6988,63013.0023,4959.2005,5894757.0915,1004971.4301,32787.2114,34365.2139,4218.5495,2055747.8877,35150.1582,35864.1895,7972.1354
183,2021-12-31,,343138.4224,1039627.3164,47472.6151,59039.7869,4627.7014,5936798.7032,1009851.3151,31442.832,33079.3576,4051.6796,2065198.8809,33727.1038,34583.1717,7663.707
184,2022-01-01,,330696.0942,1009203.8609,44140.8848,55262.7306,4314.1894,5977182.7517,1014956.3373,30138.0825,31821.9176,3889.2388,2074893.5685,32340.9592,33322.2899,7362.0975
185,2022-01-02,,318456.5275,979234.3153,41003.3865,51676.9149,4018.0433,6015946.3822,1020278.4582,28873.053,30593.928,3731.2904,2084823.6507,30992.5452,32083.4421,7067.6
186,2022-01-03,,306437.0787,949688.7756,38051.9679,48277.0233,3738.625,6053128.2185,1025809.7769,27647.6931,29396.2338,3577.8769,2094980.8901,29682.4774,30868.3014,6780.4573
187,2022-01-04,,294653.0903,920538.9477,35278.497,45057.4156,3475.286,6088768.1159,1031542.5423,26461.8258,28229.5049,3429.0215,2105357.1347,28411.1823,29678.3262,6500.8655
188,2022-01-05,,283117.9733,891758.094,32674.9075,42012.1973,3227.372,6122906.9294,1037469.1632,25315.1612,27094.2494,3284.7302,2115944.3384,27178.913,28514.7707,6228.9771
189,2022-01-06,,271843.2952,863320.9769,30233.2378,39135.2821,2994.228,6155586.2959,1043582.2169,24207.3097,25990.8263,3144.993,2126734.5788,25985.7648,27378.6964,5964.9045
190,2022-01-07,,260838.8722,835203.8015,27945.6637,36420.4483,2775.2015,6186848.432,1049874.4561,23137.7933,24919.4588,3009.7863,2137720.073,24831.6891,26270.9835,5708.7229
191,2022-01-08,,250112.8651,807384.1575,25804.527,33861.3902,2569.6464,6216735.946,1056338.8146,22106.0571,23880.2459,2879.0737,2148893.1909,23716.5082,25192.3422,5460.4735
192,2022-01-09,,239671.8734,779840.9618,23802.3571,31451.7618,2376.9261,6245291.6694,1062968.411,21111.4786,22873.1738,2752.8079,2160246.4656,22639.9277,24143.3242,5220.1668
193,2022-01-10,,229521.042,752554.3955,21931.8924,29185.2207,2196.4156,6272558.4832,1069756.5528,20153.3782,21898.1278,2630.9319,2171772.6047,21601.55,23124.335,4987.7851
194,2022-01-11,,219664.154,725505.8494,20186.0932,27055.4606,2027.5039,6298579.1833,1076696.7377,19231.0273,20954.9019,2513.3798,2183464.4964,20600.8859,22135.6447,4763.2853
195,2022-01-12,,210103.7263,698677.8671,18558.153,25056.241,1869.5954,6323396.3514,1083782.6547,18343.6556,20043.2085,2400.0788,2195315.2158,19637.365,21177.3983,4546.6018
196,2022-01-13,,200841.1079,672054.0882,17041.5081,23181.4154,1722.1117,6347052.229,1091008.1853,17490.4588,19162.6876,2290.9493,2207318.0302,18710.3465,20249.6273,4337.6486
197,2022-01-14,,191876.5738,645619.1927,15629.8427,21424.9536,1584.4926,6369588.6109,1098367.4022,16670.6048,18312.9157,2185.9065,2219466.4025,17819.1287,19352.2596,4136.3219
198,2022-01-15,,183209.4158,619358.8478,14317.0926,19780.9604,1456.1966,6391046.7495,1105854.5694,15883.2397,17493.4133,2084.861,2231753.9934,16962.9583,18485.1292,3942.502
199,2022-01-16,,174838.0304,593259.6564,13097.4468,18243.6917,1336.702,6411467.2693,1113464.1398,15127.4931,16703.6528,1987.7198,2244174.6628,16141.0379,17647.9861,3756.0557
200,2022-01-17,,166760.0037,567309.1063,11965.3467,16807.5671,1225.5071,6430890.0924,1121190.7537,14402.483,15943.0644,1894.3866,2256722.4701,15352.5342,16840.5046,3576.8379
201,2022-01-18,,158972.1921,541495.522,10915.4842,15467.1801,1122.1303,6449354.3725,1129029.2362,13707.3199,15211.0433,1804.7631,2269391.6742,14596.5846,16062.2921,3404.6935
202,2022-01-19,,151470.7998,515808.018,9942.799,14217.3058,1026.1105,6466898.4392,1136974.5949,13041.1106,14506.9548,1718.7488,2282176.7317,13872.3036,15312.897,3239.4588
203,2022-01-20,,144251.4517,490236.4537,9042.474,13052.9069,937.0066,6483559.7498,1145022.016,12402.962,13830.14,1636.2423,2295072.2958,13178.7886,14591.8161,3080.9635
204,2022-01-21,,137309.2628,464771.3906,8209.9301,11969.1372,854.3977,6499374.8496,1153166.8617,11791.9837,13179.9201,1557.1414,2308073.2137,12515.1247,13898.5013,2929.0313
205,2022-01-22,,130638.9028,439404.0511,7440.8204,10961.3439,777.8827,6514379.3384,1161404.6662,11207.291,12555.6011,1481.3435,2321174.5239,11880.3902,13232.3664,2783.4819
206,2022-01-23,,124234.6576,414126.2789,6731.0239,10025.0683,707.0798,6528607.8451,1169731.1325,10648.0071,11956.4779,1408.746,2334371.4527,11273.66,12592.7929,2644.1316
207,2022-01-24,,118090.486,388930.502,6076.638,9156.0453,641.6262,6542094.0074,1178142.1277,10113.2653,11381.8372,1339.2468,2347659.4113,10694.0098,11979.1356,2510.7945
208,2022-01-25,,112200.0725,363809.6963,5473.9719,8350.2018,581.1778,6554870.4571,1186633.6797,9602.2107,10830.9616,1272.7445,2361033.9914,10140.5194,11390.7273,2383.2836
209,2022-01-26,,106556.8769,338757.352,4919.5385,7603.6541,525.4082,6566968.8112,1195201.9726,9114.002,10303.1318,1209.1387,2374490.9612,9612.2754,10826.884,2261.4113
210,2022-01-27,,101154.1789,313767.4414,4410.0468,6912.7047,474.0085,6578419.6668,1203843.3431,8647.8124,9797.6293,1148.3301,2388026.2612,9108.3744,10286.9089,2144.9904
211,2022-01-28,,95985.1207,288834.3879,3942.3942,6273.8381,426.6867,6589252.6012,1212554.2755,8202.8311,9313.739,1090.2208,2401635.9999,8627.9247,9770.0961,2033.8345
212,2022-01-29,,91042.7443,263953.037,3513.6585,5683.7165,383.167,6599496.1744,1221331.3981,7778.2645,8850.751,1034.7146,2415316.4489,8170.0485,9275.7343,1927.7589
213,2022-01-30,,86320.0273,239118.6294,3121.0902,5139.1749,343.189,6609177.9364,1230171.4787,7373.3362,8407.9623,981.7168,2429064.0383,7733.8836,8803.1098,1826.5811
214,2022-01-31,,81809.9138,214326.774,2762.1046,4637.2158,306.5074,6618324.4364,1239071.4203,6987.2884,7984.6788,931.1349,2442875.3524,7318.5852,8351.5094,1730.1207
215,2022-02-01,,77505.3437,189573.4244,2434.2741,4175.0032,272.8913,6626961.2355,1248028.2567,6619.3823,7580.216,882.8779,2456747.124,6923.3264,7920.223,1638.2005
216,2022-02-02,,73399.2785,164854.8546,2135.3207,3749.8577,242.1232,6635112.921,1257039.1487,6268.898,7193.9009,836.8574,2470676.2307,6547.2998,7508.5457,1550.6465
217,2022-02-03,,69484.7243,140167.6381,1863.109,3359.2499,213.9991,6642803.1231,1266101.3796,5935.1354,6825.0725,792.9866,2484659.6891,6189.7183,7115.7799,1467.2881
218,2022-02-04,,65754.7519,115508.6273,1615.6385,3000.7947,188.3271,6650054.5332,1275212.3513,5617.414,6473.0829,751.1811,2498694.6509,5849.8152,6741.2369,1387.9586
219,2022-02-05,,62202.5158,90874.9335,1391.0369,2672.2457,164.9274,6656888.9237,1284369.5798,5315.0733,6137.2981,711.3588,2512778.3976,5526.8456,6384.2386,1312.4951
220,2022-02-06,,58821.2707,66263.909,1187.5535,2371.4886,143.6313,6663327.1695,1293570.6918,5027.4726,5817.0983,673.4398,2526908.3362,5220.086,6044.1186,1240.739
221,2022-02-07,,55604.3841,41673.1304,1003.5523,2096.5359,124.2809,6669389.2693,1302813.4203,4753.9908,5511.8788,637.3463,2541081.9943,4928.8348,5720.2237,1172.5357
222,2022-02-08,,52545.3506,17100.3811,837.506,1845.5204,106.7285,6675094.3705,1312095.6009,4494.027,5221.0499,603.003,2555297.0157,4652.4125,5411.9143,1107.7351
223,2022-02-09,,49637.8005,-7456.3625,687.9895,1616.69,90.8358,6680460.7918,1321415.1678,4246.9996,4944.0379,570.3367,2569551.1557,4390.1618,5118.5658,1046.1915
224,2022-02-10,,46875.5092,-31998.9454,553.6751,1408.4017,76.4739,6685506.0465,1330770.1506,4012.3463,4680.2844,539.2767,2583842.2774,4141.4473,4839.5687,987.7635
225,2022-02-11,,44252.4042,-56529.047,433.3261,1219.1166,63.5223,6690246.8682,1340158.6702,3789.5242,4429.2472,509.7545,2598168.3467,3905.6553,4574.3296,932.3144
226,2022-02-12,,41762.5716,-81048.1942,325.7915,1047.3943,51.8686,6694699.2353,1349578.9353,3578.009,4190.4001,481.7036,2612527.4286,3682.194,4322.2711,879.7119
227,2022-02-13,,39400.2605,-105557.7724,230.0013,891.8878,41.4082,6698878.3957,1359029.2395,3377.2953,3963.2327,455.0599,2626917.6831,3470.4931,4082.8328,829.8279
228,2022-02-14,,37159.8865,-130059.0367,144.9616,751.3384,32.0435,6702798.8918,1368507.9572,3186.8956,3747.2508,429.7617,2641337.3611,3270.003,3855.4705,782.5391
229,2022-02-15,,35036.0344,-154553.1218,69.7496,624.5709,23.684,6706474.5853,1378013.5407,3006.3404,3541.9758,405.7491,2655784.8005,3080.1953,3639.6575,737.7263
230,2022-02-16,,33023.4598,-179041.0516,3.5096,510.4893,16.2453,6709918.6819,1387544.5172,2835.1778,3346.9449,382.9645,2670258.4228,2900.5616,3434.8837,695.2747
231,2022-02-17,,31117.0901,-203523.7478,-54.5512,408.0718,9.6492,6713143.7552,1397099.4855,2672.9729,3161.711,361.3524,2684756.7293,2730.6137,3240.6559,655.074
232,2022-02-18,,29312.0241,-228002.0383,-105.1669,316.367,3.8229,6716161.771,1406677.1129,2519.3076,2985.8422,340.8593,2699278.2976,2569.8826,3056.4977,617.0177
233,2022-02-19,,27603.5318,-252476.665,-149.0166,234.4895,-1.3007,6718984.1109,1416276.1327,2373.7799,2818.9219,321.4338,2713821.7781,2417.9185,2881.9497,581.0036
234,2022-02-20,,25987.0528,-276948.2904,-186.7275,161.6164,-5.7843,6721621.5957,1425895.341,2236.0039,2660.5481,303.0262,2728385.891,2274.29,2716.5687,546.9336
235,2022-02-21,,24458.1953,-301417.5045,-218.8789,96.9832,-9.6854,6724084.5069,1435533.5942,2105.609,2510.3336,285.5891,2742969.4232,2138.5838,2559.9277,514.7134
236,2022-02-22,,23012.7329,-325884.8314,-246.0052,39.8802,-13.0575,6726382.6113,1445189.8063,1982.2398,2367.9055,269.0765,2757571.2247,2010.404,2411.616,484.2525
237,2022-02-23,,21646.6032,-350350.734,-268.5985,-10.3506,-15.9499,6728525.18,1454862.9466,1865.5552,2232.9048,253.4447,2772190.2064,1889.3717,2271.2383,455.4643
238,2022-02-24,,20355.9036,-374815.6202,-287.112,-54.3187,-18.4081,6730521.0113,1464552.0369,1755.2284,2104.9863,238.6513,2786825.3367,1775.1245,2138.4148,428.2657
239,2022-02-25,,19136.8893,-399279.8473,-301.9622,-92.5885,-20.4742,6732378.4503,1474256.1494,1650.9464,1983.8181,224.6561,2801475.6391,1667.3159,2012.781,402.5771
240,2022-02-26,,17985.9691,-423743.7266,-313.5318,-125.6817,-22.1867,6734105.4091,1483974.4042,1552.4095,1869.0812,211.42,2816140.1896,1565.6147,1893.9867,378.3225
241,2022-02-27,,16899.7018,-448207.5278,-322.1717,-154.0805,-23.5813,6735709.3867,1493705.9674,1459.3306,1760.4696,198.9061,2830818.114,1469.7048,1781.6963,355.4289
242,2022-02-28,,15874.7926,-472671.4826,-328.2037,-178.2299,-24.6906,6737197.4867,1503450.0487,1371.4353,1657.6892,187.0786,2845508.5855,1379.2842,1675.588,333.8268
243,2022-03-01,,14908.0891,-497135.7886,-331.9221,-198.5402,-25.5447,6738576.4361,1513205.8998,1288.4611,1560.4583,175.9034,2860210.8225,1294.0649,1575.3536,313.4496
244,2022-03-02,,13996.577,-521600.6123,-333.5958,-215.3896,-26.1711,6739852.6023,1522972.8118,1210.1571,1468.5065,165.3479,2874924.0866,1213.7724,1480.6981,294.234
245,2022-03-03,,13137.3761,-546066.0921,-333.4703,-229.1258,-26.595,6741032.0106,1532750.1138,1136.2838,1381.575,155.381,2889647.6799,1138.1447,1391.3392,276.1191
246,2022-03-04,,12327.7363,-570532.3415,-331.7695,-240.0685,-26.8395,6742120.3599,1542537.1712,1066.6122,1299.4155,145.9727,2904380.9435,1066.9325,1307.007,259.0473
247,2022-03-05,,11565.0329,-594999.4513,-328.6969,-248.5115,-26.9257,6743123.0382,1552333.3834,1000.9238,1221.7908,137.0945,2919123.2552,999.8981,1227.4435,242.9634
248,2022-03-06,,10846.7627,-619467.492,-324.4375,-254.7239,-26.8727,6744045.1387,1562138.1827,939.0104,1148.4736,128.7192,2933874.0279,936.8155,1152.4022,227.8147
249,2022-03-07,,10170.5399,-643936.5163,-319.159,-258.9524,-26.6982,6744891.4726,1571951.0326,880.673,1079.2465,120.8208,2948632.7076,877.4695,1081.648,213.5513
250,2022-03-08,,9534.0912,-668406.5606,-313.0134,-261.4226,-26.4179,6745666.5852,1581771.4257,825.7223,1013.9019,113.3744,2963398.7718,821.6554,1014.9563,200.1254
251,2022-03-09,,8935.2527,-692877.6471,-306.1378,-262.3406,-26.0464,6746374.7673,1591598.8832,773.9776,952.2413,106.3563,2978171.7279,769.1786,952.1131,187.4916
252,2022-03-10,,8371.9646,-717349.7857,-298.656,-261.8945,-25.5968,6747020.0686,1601432.9527,725.267,894.075,99.744,2992951.1115,719.8543,892.9141,175.6068
253,2022-03-11,,7842.2684,-741822.9748,-290.6792,-260.2557,-25.081,6747606.3102,1611273.2074,679.4268,839.222,93.516,3007736.4852,673.5068,837.1649,164.43
254,2022-03-12,,7344.3017,-766297.2034,-282.3074,-257.5799,-24.5096,6748137.0964,1621119.2443,636.3011,787.5096,87.6517,3022527.4369,629.9694,784.6802,153.9219
255,2022-03-13,,6876.2952,-790772.452,-273.6298,-254.0087,-23.8923,6748615.8253,1630970.6833,595.7417,738.7731,82.1315,3037323.5784,589.0836,735.2837,144.0457
256,2022-03-14,,6436.5685,-815248.6938,-264.7263,-249.6703,-23.2377,6749045.7001,1640827.1662,557.6076,692.8554,76.937,3052124.5445,550.6994,688.8074,134.766
257,2022-03-15,,6023.5261,-839725.8959,-255.6678,-244.6809,-22.5537,6749429.7393,1650688.355,521.7647,649.6066,72.0503,3066929.9915,514.6743,645.0917,126.0493
258,2022-03-16,,5635.6547,-864204.0198,-246.5172,-239.1452,-21.8472,6749770.7858,1660553.9315,488.0858,608.8842,67.4547,3081739.5959,480.8731,603.9849,117.8639
259,2022-03-17,,5271.5185,-888683.0227,-237.33,-233.1576,-21.1244,6750071.517,1670423.5957,456.4498,570.5524,63.1341,3096553.0536,449.1679,565.3426,110.1798
260,2022-03-18,,4929.7567,-913162.8583,-228.155,-226.8031,-20.3908,6750334.4534,1680297.0653,426.742,534.4818,59.0734,3111370.0787,419.4374,529.0278,102.9682
261,2022-03-19,,4609.0795,-937643.4769,-219.0348,-220.1579,-19.6512,6750561.9674,1690174.0743,398.8534,500.5494,55.258,3126190.4025,391.5668,494.9103,96.2022
262,2022-03-20,,4308.2655,-962124.8267,-210.0066,-213.2898,-18.9101,6750756.2902,1700054.3726,372.6805,468.6382,51.6742,3141013.7726,365.4473,462.8666,89.856
263,2022-03-21,,4026.1577,-986606.8539,-201.1023,-206.2598,-18.171,6750919.5212,1709937.7248,348.1253,438.6369,48.3091,3155839.9517,340.9761,432.7793,83.9054
264,2022-03-22,,3761.6616,-1011089.5034,-192.3496,-199.1217,-17.4374,6751053.6344,1719823.9095,325.0948,410.4397,45.1502,3170668.7172,318.0558,404.5373,78.3273
265,2022-03-23,,3513.7413,-1035572.7193,-183.7715,-191.9232,-16.7121,6751160.4849,1729712.7185,303.501,383.9463,42.1857,3185499.8602,296.5943,378.035,73.0999
266,2022-03-24,,3281.4174,-1060056.445,-175.3877,-184.7067,-15.9975,6751241.8163,1739603.9563,283.2603,359.0612,39.4047,3200333.1844,276.5047,353.1727,68.2026
267,2022-03-25,,3063.7639,-1084540.6237,-167.2144,-177.5089,-15.2958,6751299.2664,1749497.4392,264.2937,335.6938,36.7964,3215168.5059,257.7047,329.8554,63.6158
268,2022-03-26,,2859.9056,-1109025.1988,-159.2647,-170.3622,-14.6087,6751334.3738,1759392.9943,246.5265,313.7582,34.351,3230005.6522,240.1167,307.9936,59.3212
269,2022-03-27,,2669.0159,-1133510.1141,-151.549,-163.2947,-13.9378,6751348.583,1769290.4599,229.8878,293.173,32.0589,3244844.4615,223.6672,287.5023,55.3013
270,2022-03-28,,2490.3142,-1157995.314,-144.0753,-156.3304,-13.2841,6751343.2496,1779189.6836,214.3106,273.8607,29.9113,3259684.7822,208.287,268.3012,51.5396
271,2022-03-29,,2323.0636,-1182480.7436,-136.8495,-149.49,-12.6488,6751319.646,1789090.5229,199.7317,255.7481,27.8995,3274526.4723,193.9109,250.3142,48.0206
272,2022-03-30,,2166.5686,-1206966.349,-129.8752,-142.791,-12.0326,6751278.9659,1798992.8438,186.0912,238.7658,26.0156,3289369.3989,180.477,233.4693,44.7295
273,2022-03-31,,2020.1732,-1231452.0775,-123.1549,-136.248,-11.4361,6751222.3289,1808896.5208,173.3326,222.8481,24.2519,3304213.4372,167.9274,217.6987,41.6524
274,2022-04-01,,1883.2589,-1255937.8774,-116.6891,-129.8731,-10.8597,6751150.7846,1818801.4362,161.4025,207.9327,22.6014,3319058.4709,156.2072,202.938,38.7764
275,2022-04-02,,1755.2423,-1280423.6987,-110.4771,-123.676,-10.3037,6751065.3171,1828707.4799,150.2504,193.9607,21.0572,3333904.3907,145.2648,189.1265,36.0889
276,2022-04-03,,1635.574,-1304909.4924,-104.5173,-117.6642,-9.7681,6750966.8487,1838614.5484,139.8287,180.8763,19.6128,3348751.0947,135.0514,176.2069,33.5785
277,2022-04-04,,1523.7361,-1329395.2113,-98.8066,-111.8437,-9.2531,6750856.2432,1848522.5452,130.0926,168.6269,18.2623,3363598.4874,125.5214,164.1251,31.2341
278,2022-04-05,,1419.241,-1353880.8094,-93.3416,-106.2186,-8.7585,6750734.31,1858431.3795,120.9997,157.1625,17.0,3378446.4795,116.6315,152.8299,29.0453
279,2022-04-06,,1321.6295,-1378366.2426,-88.1178,-100.7915,-8.2842,6750601.8068,1868340.9668,112.51,146.436,15.8203,3393294.9878,108.3411,142.2733,27.0024
280,2022-04-07,,1230.4697,-1402851.468,-83.1301,-95.5639,-7.8299,6750459.4432,1878251.2277,104.586,136.4031,14.7184,3408143.9343,100.612,132.4096,25.0963
281,2022-04-08,,1145.3549,-1427336.4446,-78.373,-90.5359,-7.3953,6750307.8831,1888162.0881,97.1921,127.0215,13.6892,3422993.2462,93.4084,123.1962,23.3183
282,2022-04-09,,1065.9027,-1451821.1328,-73.8406,-85.7069,-6.98,6750147.7478,1898073.4787,90.2951,118.2517,12.7284,3437842.8557,86.6965,114.5925,21.6602
283,2022-04-10,,991.7534,-1476305.4946,-69.5265,-81.0752,-6.5836,6749979.6185,1907985.3348,83.8633,110.0562,11.8316,3452692.6993,80.4444,106.5605,20.1145
284,2022-04-11,,922.5691,-1500789.4936,-65.424,-76.6383,-6.2057,6749804.0388,1917897.5956,77.8674,102.3997,10.9949,3467542.7179,74.6224,99.0644,18.6739
285,2022-04-12,,858.032,-1525273.095,-61.5265,-72.3934,-5.8458,6749621.5168,1927810.2049,72.2793,95.2489,10.2144,3482392.8562,69.2025,92.0704,17.3316
286,2022-04-13,,797.8437,-1549756.2654,-57.827,-68.3367,-5.5032,6749432.5277,1937723.1097,67.0729,88.5723,9.4865,3497243.0629,64.1584,85.5467,16.0814
